Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Sixteen44,"At Sixteen44, we remove methane.

Methane is an invisible, yet potent greenhouse gas that traps 80x more heat in the atmosphere than CO2. Removing it is the fastest way to cool our planet and widely acknowledged by scientists as an emergency break on climate change.

Sixteen44 has proven a world-first technology that destroys methane at hotspots, including dairy farms, landfills, and coal mines, where emissions are highest. Unlike any other existing solution, our technology works at the non-flammable, non-capturable methane concentrations which make up more than two thirds of all methane emissions worldwide.

We transform an environmental burden into a commercial asset, sharing the revenue of the resulting offsets directly with the operators.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Saint-Sulpice, Vaud, Switzerland",Switzerland,sixteen44.com,https://www.linkedin.com/company/methane-removal
Arborify,"Arborify is a Swiss group developing Nature Based Projects to remove and store CO2 with a track record of successful developments  in afforestation, native afforestation, blue carbon and improved cookstoves worldwide. Arborify provides also tailored investment opportunities to corporation to invest in the creation of their own carbon credits for insetting, for captive consumption or simply for financial investment.",Climate Technology Product Manufacturing,11-50 employees,Privately Held,"Lugano, Ticino, Switzerland",Switzerland,arborify.com,https://www.linkedin.com/company/arborify
Brumisty by Climext,"Brumisty - Brumisation Haute Pression (HP) | Hochdruckvernebelung 
 Suisse / Schweiz
 Depuis 2018 / Seit 2018 

 À propos / Über uns:
Spécialiste suisse en brumisation industrielle haute pression, Brumisty est votre partenaire pour des solutions de brumisation sécurisées et efficaces. Nous sommes l'importateur exclusif de Climext en Suisse, garantissant des systèmes de haute qualité. / Als Schweizer Spezialist für industrielle Hochdruckvernebelung ist Brumisty Ihr Partner für sichere und effiziente Nebellösungen. Wir sind der exklusive Importeur von Climext-Produkten in der Schweiz und garantieren Systeme von höchster Qualität.

 Expertise / Fachkompetenz:

 Industrie / Industrie: Réduction de poussière et abattement des odeurs. / Staubreduktion und Geruchsminderung.
 Alimentaire / Lebensmittel: Prolongation de la fraîcheur et durée de vie des produits. / Verlängerte Frische und Haltbarkeit der Produkte.
 Élevage / Viehzucht: Augmentation du rendement et amélioration du bien-être animal. / Steigerung der Leistung und Verbesserung des Tierwohls.
 Groupes Froids / Kühlsysteme: Optimisation du rendement énergétique. / Optimierung der Energieeffizienz.
 Santé / Gesundheitswesen: HaloFogger pour désinfection écologique. / HaloFogger für ökologische Desinfektion.
 Domaine Public / Öffentliche Bereiche: Lutte efficace contre la canicule. / Effektive Bekämpfung der Hitzewelle.

 Caractéristiques / Merkmale:

Clapet anti-retour / Rückschlagventil
Lampe UV / UV-Lampe
Système de vidange / Ablasssystem
Filtres / Filte
Système de qualité industrielle / Industriequalitätssystem

 Services additionnels / Zusätzliche Dienstleistungen:

Contrats de maintenance annuels / Jährliche Wartungsverträge

 Contactez-nous pour en savoir plus / Kontaktieren Sie uns für weitere Informationen.",Climate Technology Product Manufacturing,2-10 employees,Partnership,"Bossonnens, Fribourg, Switzerland",Switzerland,brumisty.com,https://www.linkedin.com/company/brumisty
Sineterra Internaional,"Sineterra is a Swiss-based company that develops advanced technologies for the indoor berry farming industry. Our mission is to produce fresh, chemical-free strawberries all year round by harnessing the power of AI and robotics to optimize growing conditions. Our patented, energy-efficient solutions help reduce operational costs and environmental impact, utilizing renewable energy sources such as solar, wind, and hydroelectric power. We aim to set new standards in sustainable farming, making agriculture more intelligent and eco-friendly.",Climate Technology Product Manufacturing,11-50 employees,Privately Held,"Geneva, Geneva, Switzerland",Switzerland,sineterra.com,https://www.linkedin.com/company/sineterra
CORAlliance,Coastal & Ocean Regeneration Alliance. A bluetech company that provides scalable and measurable technologies for coral regeneration with global impact.,Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Zurich, Zurich, Switzerland",Switzerland,corall.eco,https://www.linkedin.com/company/coralleco
Blue Bite Biotech,"Blue Bite Biotech is a biotechnology platform to infinitely recycle plastic waste into high-quality polymers. We combine synthetic biology, biochemistry, genetic engineering, and artificial intelligence to create proprietary strains and enzymatic systems capable of breaking down even contaminated plastics. Our first product is high-purity TPA, the essential monomer for PET manufacturing, produced with a significantly lower carbon footprint than petroleum based alternatives. Beyond PET, our platform is designed to process multiple waste streams, enabling a true circular economy. To scale globally, we are developing modular recycling plants, making sustainable technology accessible everywhere. We were accelerated by START Fellowship Accelerator (Batch 5) in St. Gallen, Switzerland, and are part of Imagine Global Accelerator in San Francisco. Blue Bite Biotech operates at the intersection of sustainability and advanced biotechnology.",Climate Technology Product Manufacturing,2-10 employees,Self Owned,"St Gallen, St Gallen, Switzerland",Switzerland,bluebite.bio,https://www.linkedin.com/company/blue-bite-biotechnology
TerraStora CO2,"TerraStora is a Climate Tech company working to deliver permanent geological CO2 storage at scale, so that the ""Hard to Abate Industries"" can slash their emissions fast. We have a unique exploration approach to deliver local, sustainable, low-cost, and safest permanent geological storage.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Lausanne, Vaud, Switzerland",Switzerland,terrastora.com,https://www.linkedin.com/company/terrastora
Predatec Inc.,"Revolutionizing Recycling: Eco-Friendly Separation Technology

Predatec Inc. is a Swiss technology company specializing in sustainable resource recovery from electronic and composite waste. Our patented dry-mechanical separation process enables efficient, chemical-free, and energy-saving recycling—without melting, burning, or toxic treatments.

What sets our technology apart:

100% dry and mechanical – no chemicals, no thermal processing
Recovery of over 20 material fractions, including aluminum, copper, precious metals, plastics, and fibers
Recycling rates up to 95% and material purity exceeding 98%
Up to 90% energy savings vs. traditional thermal methods
Just 0.1t CO2 emissions per ton of aluminum (vs. 14t CO2 in primary production)
With a throughput of up to 10 tons per hour and minimal labor requirements, our solution is both economically and ecologically superior.

Our Mission:
To become a global leader in producing raw materials from secondary sources—by operating recycling plants worldwide and continuously investing in R&D.

Applications:
E-waste recycling, urban mining, automotive, and composite material recovery.

 Headquarters: Wollerau, Switzerland
 Website: www.predatec.com
 Contact: info@predatec.com

Let’s shape the future of clean tech and circular materials—together.",Climate Technology Product Manufacturing,2-10 employees,Self Owned,"Wollerau, Schwyz, Switzerland",Switzerland,predatec.com,https://www.linkedin.com/company/predatec-inc
Energypolis Innovation Park,"Energypolis Innovation Park is a platform dedicated to accelerating industrial decarbonization by connecting companies, technologies, and infrastructure in Valais.",Climate Technology Product Manufacturing,2-10 employees,Self Owned,"Sion, Valais, Switzerland",Switzerland,energypolis.ch,https://www.linkedin.com/company/energypolis-innovation-park
ecoverde AG,"Unsere Vision? Verantwortungsvolles Wachstum. Wachstum, von dem alle profitieren können, ganz besonders unsere Umwelt. Und: Wachstum, das sich auszahlt. Gemeinsam mit unseren Baumpartner:innen und der Kraft der Natur gestalten wir eine nachhaltigere Zukunft. Baum für Baum. Gemeinsam bewirken wir Grosses. Werden auch Sie Teil des Wandels mit einer Baumpartnerschaft von ecoverde.",Climate Technology Product Manufacturing,2-10 employees,Public Company,"Muttenz, Basel-Country, Switzerland",Switzerland,ecoverde.ch,https://www.linkedin.com/company/ecoverde-ag
Lisodion Batteries,"Lisodion offers a sleek, simple and affordable energy storage solution that seamlessly integrate into your home and business and connects with your solar panels. Solar Power. Reimagined.",Climate Technology Product Manufacturing,2-10 employees,Self Owned,"Zurich, Zurich, Switzerland",Switzerland,lisodion.com,https://www.linkedin.com/company/lisodion-batteries
GREENMIND,"GREENMIND transforme les observations satellites complexes en informations compréhensibles et intuitive sur l'état actuel des champs, la croissance des cultures, la détection d'anomalie, l'humidité du sol et le zonage des champs pour faciliter la prise de décision et ainsi avoir un impact significatif sur la productivité des agriculteurs.",Climate Technology Product Manufacturing,11-50 employees,Self Owned,"St Margrethen, St Gallen, Switzerland",Switzerland,greenmind.ci,https://www.linkedin.com/company/greenmindci
Solarfreeze.net,"Solarfreeze - a small team in Switzerland developing a purely solar-energy driven Room Cooling (""Air Conditioning"" / Climatisation) unit for use in tropical countries. We deliver comfortable cooling/dehumidification at no electricity cost, independent from power outages on the grid.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Zurich, Zurich, Switzerland",Switzerland,solarfreeze.net,https://www.linkedin.com/company/solarfreeze-net
TOM KRAMER Solutions,"Unsere Mission ist es, Unternehmen eine Möglichkeit aufzuzeigen, nicht nur aktiv einen Beitrag zum Klimaschutz zu leisten sondern auch wirtschaftlich sinnvoll zu agieren. Durch den Kauf von Paulownia-Bäumen bieten wir einen innovativen Ansatz Umweltfreundlichkeit, Nachhaltigkeit und wirtschaftlichen Erfolg zu vereinen. Sie erhalten nicht nur wertvolle Zertifikate, die Ihre Nachhaltigkeitsziele unterstützen, sondern bauen auf einen Vorrat an einen erneuerbaren Rohstoff mit unzähligen Verwendungsmöglichkeiten.",Climate Technology Product Manufacturing,Self-employed,Self Owned,"Gossliwil, Switzerland",Switzerland,tomkramer.ch,https://www.linkedin.com/company/tom-kramer-solutions
Tenza Climate Solutions,"Smart Solar Thermal Renewable Energy, HVAC AI Energy Efficiency Technologies unique Project and Credits Verification Ecosystem. 

Innovative Sustainable Efficient Accessible",Climate Technology Product Manufacturing,11-50 employees,Public Company,"Zug, Zug, Switzerland",Switzerland,tenza.cc,https://www.linkedin.com/company/tenzaclimatesolutions
MIZUFALLS,Mizufalls are on a mission to reduce the world’s environmental footprint and accelerate the transition towards a sustainable future.,Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Geneva, Geneva, Switzerland",Switzerland,,https://www.linkedin.com/company/mizufalls
C2AI TUNISIE,Société spécialisée en technologies environnementales et innovation. Nous proposons du matériel météorologique et scientifique de pointe ainsi que des solutions de développement sur mesure pour promouvoir la durabilité et la protection de l'environnement.,Climate Technology Product Manufacturing,2-10 employees,Self Owned,"Geneva, Geneva, Switzerland",Switzerland,c2ai.tn,https://www.linkedin.com/company/c2ai-tunisie
ebm-papst Switzerland,"ebm-papst Switzerland ist Teil der ebm-papst Gruppe – dem weltweiten Technologie- und Marktführer für Luft-, Klima- und Heiztechnik.

Seit der Gründung im Jahr 1988 setzen wir auf Innovation, Qualität und Nachhaltigkeit.

Als Schweizer Tochtergesellschaft in Oberhasli (CH) betreuen wir unsere Kunden vor Ort und bieten massgeschneiderte Lösungen für unterschiedlichste Anforderungen. Unser breites Produktportfolio umfasst energieeffiziente Ventilatoren und innovative Lösungen für die Lüftungs-, Klima- und Heiztechnik.

Unsere Produkte kommen in zahlreichen Bereichen zum Einsatz – von Rechenzentren über Industrie und Gebäudetechnik bis hin zu Kältetechnik und erneuerbaren Energien. Dabei steht Energieeffizienz stets im Mittelpunkt: Jedes neue Produkt soll seinen Vorgänger sowohl ökonomisch als auch ökologisch übertreffen.

Mit über 20'000 Produkten bieten wir für nahezu jede Anwendung die passende, intelligente Lösung – heute und für die Zukunft.

Engineering a better life.",Climate Technology Product Manufacturing,11-50 employees,Public Company,"Oberhasli / Oberhasli (Dorf), Zurich, Switzerland",Switzerland,ebmpapst.com,https://www.linkedin.com/company/https-www.linkedin.com-company-ebmpapst-switzerland-about-viewasmember-true
V+ Habitat Online Brand,"V Plus Habitat steht für ökologische, nachhaltige Produkte am Arbeitsplatz und Zuhause.
Saubere Luft ist neben frischem Wasser und gesunder Ernährung lebenswichtig.
Fragen Sie unsere Experten.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,Switzerland,Switzerland,vplushabitat.com,https://www.linkedin.com/company/v-habitat
Swiss DigiCoin,"At Swiss DigiCoin, we fuse technological innovation with sustainability to shape the future. Specialists in eco-responsible data centers, we offer crypto-currency mining solutions using 100% renewable energy. Our integrated approach includes the development of artificial intelligence, electric vehicle charging stations, and efficient heat reuse management. Our commitment to sustainability is at the heart of every project, aiming to minimize environmental impact while maximizing efficiency and innovation.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Geneva, Geneva, Switzerland",Switzerland,,https://www.linkedin.com/company/swiss-digicoin
Aurogel,"Aurogel builds modular container units that recover gold from e-waste directly at the source. Our protein-based cartridges, made from dairy by-products, capture gold with 99% efficiency, no cyanide, low energy, low cost, and low capex.
Each modular unit turns e-waste into gold nuggets, creating a scalable network that can make every city its own gold mine.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Zurich, Zurich, Switzerland",Switzerland,aurogel.ch,https://www.linkedin.com/company/aurogel-ch
Atlantic Biochar,"Morocco and West Africa have abundant agricultural residues, growing climate pressure, and a clear need for scalable, high-integrity carbon removal. Yet much of that biomass is still underused, burned, or left to decompose, while farmers face rising water stress, soil degradation, and pressure to improve productivity.

That is the problem.

Atlantic Biochar exists to turn that challenge into an investable climate solution. We are developing large-scale biochar production infrastructure in Morocco, with a platform designed to expand across West Africa. By converting agricultural and agro-industrial residues into high-quality biochar, we create durable carbon storage, improve soil health, strengthen drought resilience, and support circular economy outcomes. Our model is built for institutional investors seeking real assets, clear impact, and long-term value creation.

Atlantic Biochar is backed by A Swiss Capital Advisory SA in Geneva and designed to combine local execution with international standards. We focus on industrial scale, verifiable carbon credits, and a disciplined, bankable approach to climate infrastructure.

If you are interested in carbon removal, sustainable agriculture, or climate infrastructure in Africa, Atlantic Biochar is building the platform to watch.",Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Cité, Geneva, Switzerland",Switzerland,atlanticbiochar.org,https://www.linkedin.com/company/atlantic-biochar
CESA Watertech,"Swiss-engineered, sustainable and solution-driven: CESA advances eco-friendly water-treatment to combat global water scarcity. With precise research, responsible innovation and future-focused engineering, we create processes that minimize impact and maximize access to clean water.",Climate Technology Product Manufacturing,2-10 employees,Public Company,"St Gallen, St Gallen, Switzerland",Switzerland,cesawater.com,https://www.linkedin.com/company/cesa-watertech
DM KLIMATECH SAGL,"DM KLIMATECH SAGL is a company based out of Lugano, Ticino, Switzerland.",Climate Technology Product Manufacturing,11-50 employees,Self Owned,"Lugano, Ticino, Switzerland",Switzerland,dmklimatech.ch,https://www.linkedin.com/company/dm-klimatech-sagl
RuPoTech,RuPoTech,Climate Technology Product Manufacturing,2-10 employees,Privately Held,"Geneva, Geneva, Switzerland",Switzerland,,https://www.linkedin.com/company/rupotech
Oxign,"Are you an SME being left behind by rising global regulatory pressure? From the EU’s CSRD and CBAM to strict Scope 3 mandates from giants like Amazon and Walmart, the message is clear: Decarbonization is no longer optional, it’s a license to operate. 

At Oxign, we solve the three biggest barriers SMEs face: lack of measurement capability, lack of capital, and lack of verification. We aren't just another tool; we are a complete ecosystem designed to turn your sustainability requirements into a competitive advantage. 

How we help you win:

Instant Compliance: A plug-and-play solution for suppliers of Amazon, Walmart, Alibaba, and more. 

Automated Financing: Access integrated green loans (GGF) with 7-day activation windows for solar, EV, and efficiency upgrades. 

ISO-Aligned Data: Generate credible, product-level carbon footprints powered by Climatiq and verified by SCS Global Services. 

No Greenwashing: We focus on real, measurable reductions—not nature offsets. 

Tokenized Proof: Your verified impact is minted into tradeable, tamper-proof ESG tokens under Swiss governance, ensuring digital asset compliance.

The Results?

- Secure your supplier contracts and marketplace access. 

- Avoid rising compliance penalties. 

- Build supply-chain trust through digital transparency. 

Don’t just report, reduce and thrive. Join the Oxign Project ecosystem today to make decarbonization financially accessible and fully verified.",Climate Technology Product Manufacturing,11-50 employees,Privately Held,"Uster, Zurich, Switzerland",Switzerland,oxign.io,https://www.linkedin.com/company/oxign
WeDo Tech,"La tecnologia non dovrebbe mai essere un peso, ma un alleato invisibile che lavora per te. 

In WeDo Tech, abbiamo una missione chiara: trasformare i dati complessi in decisioni semplici. Che si tratti di monitorare i consumi energetici di un ufficio o di automatizzare la manutenzione di una clinica, il nostro obiettivo è ridare il controllo a chi gestisce gli spazi.

In questa pagina condivideremo:

Case study su come abbattere i costi operativi.

Novità sul mondo IoT e integrazione digitale.

Soluzioni pratiche per la sostenibilità (quella vera, che fa bene anche al bilancio).

Seguiteci per scoprire come mettiamo la gestione quotidiana sul pilota automatico. 

#WeDoTech #Innovazione #Ticino #Grigioni #IoT #EfficienzaEnergetica",Climate Technology Product Manufacturing,2-10 employees,Partnership,"Chiasso, Cantone Ticino, Switzerland",Switzerland,wedo-tech.ch,https://www.linkedin.com/company/wedo-tech-ch
ecoTrace,Upcoming ETH-Spinoff delivering a dMRV system for household scale biogas digesters.,Climate Technology Product Manufacturing,2-10 employees,Public Company,"Zurich, Zurich, Switzerland",Switzerland,ecotrace.ch,https://www.linkedin.com/company/ecotrace-ch
La solution climatique Swiss Sàrl,"Nous proposons une gamme complète de services pour répondre à tous vos besoins en matière de climatisation, de chauffage et de ventilation. De l'installation à la maintenance, en passant par le dépannage, nous sommes là pour vous.",Climate Technology Product Manufacturing,Self-employed,Non Profit,"Meyrin, Geneva, Switzerland",Switzerland,,https://www.linkedin.com/company/la-solution-climatique-swiss-sàrl
AquaClic | Aqua Art AG,"WENIGER WASSER. WENIGER ENERGIE. GLEICH MEHR WOHLGEFUEHL.
AquaClic ist die Marke der Aqua Art AG (Zürich) – die Schweizer Lösung für cleveres Wassersparen rund um Dusche und Waschbecken. Ziel: Ressourcen senken, ohne am Komfort zu sparen.

WAS WIR ANBIETEN
Duschbrausen mit diversen Spar-Techniken, die einen vollen Strahl suggerieren mit der Hälfte Wasser. Strahlregler (Edelstahl oder farbig) in über 200 Designs. Zubehör wie Schläuche, Halterungen, optionale Mengenregler und Diebstahlschutz.

SORTIMENT
Bewusst kleines Sortiment mit wenigen, klaren Modellen für jeden Bedarf: mehr Druck, verkalkungsfrei, Kneipp, Mehrstrahlbrause, Varianten für Küche und Reise sowie öffentliche Wandbrausen.

WARUM AQUACLIC
Spüren statt verzichten: Der Strahl bleibt füllig und angenehm, der Verbrauch sinkt. Einfache, schnelle Montage. Langlebig, kalkarm, pflegeleicht. Transparente Infos zu Verbrauch, Energieetikette und Einsparung.

KOMPATIBILITAET
Kompatibel mit allen Duscharmaturen und den meisten Wasserhähnen für Lavabo oder Küche.

FÜR WEN
Privathaushalte, Hotels, Gemeinden, Sportanlagen und Unternehmen. B2B-Lösungen inkl. stufenloser Regulierung für öffentliche Anlagen – mit Referenzen aus der Praxis.

SERVICE VOM HERSTELLER
Direkter Support vom Hersteller: kompetente Beratung, Ersatzteile, klare Dokumentation, schnelle Reaktion.

UNSER VERSPRECHEN
Einfach umrüsten, sofort sparen, rasch amortisieren – der Komfort bleibt. Mehr auf aquaclic.ch",Climate Technology Product Manufacturing,2-10 employees,Public Company,"Zurich, Zurich, Switzerland",Switzerland,aquaclic.ch,https://www.linkedin.com/company/aquaclic-schweiz
