Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
MorphBio,MorphBio is a London-based company offering IT solutions and services to help researchers and engineers along the biopharmaceutical value chain. Our aim is to provide a platform to develop tools and services to increase the productivity of our industry.,Biotechnology,2-10 employees,Public Company,"London, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/morph-bioinformatics
MediPen Ltd,"MediPen Ltd was established in the UK in 2015 by a dedicated team of cannabinoid experts seeking to isolate and harness the non-psychoactive elements of the cannabis plant for something greater. Our aim is to expand access to legal cannabinoids to users across the globe. As leaders within this industry, we're committed to breaking down any negative connotations associated with non-psychoactive cannabinoids.

The MediPen Cannabinoid Vaporizer has been developed by our team of in-house experts to provide the highest quality legal cannabinoid experience for our users. We've spent years cultivating the best raw plant matter available for our team of experts to research and develop the most concentrated multi-cannabinoid product on the market. We're absolutely dedicated to providing a service for our users that values our users above and beyond the typical standards of service within the industry. 

With 30,000 users in the UK alone, we've spearheaded numerous campaigns to shine a light on the positive attributes of the cannabis plant. We firmly believe in harnessing the potential of cannabinoids, particularly CBD, CBG and CBDV so that we're able to replicate the non-psychoactive effects of the cannabis plant with absolute precision. Our research facility based in Cardiff has allowed us to expand our business into researching and developing our existing knowledge into these fascinating compounds.

Do you think you have what it takes to join us on our mission of expanding access to legal cannabinoids across the globe? We’re constantly on the hunt for talented and passionate individuals looking to join our hard working team of industry leading experts. 

Join us on our mission and be a part of something great.",Biotechnology,2-10 employees,,"Cardiff, Wales, United Kingdom",United Kingdom,medipen.co,https://www.linkedin.com/company/medipen-ltd
Ranvier.ai,"Ranvier is building a multimodal neurological inference platform focused on the objective measurement, early detection, and longitudinal management of depression, anxiety, Alzheimer’s, and Parkinson’s disease.

A major limitation in modern healthcare is the structural separation between mental health and neurological disease. Increasing evidence suggests that depression, chronic stress, neuroinflammation, vascular dysfunction, cognitive decline, and neurodegeneration may represent interconnected biological trajectories rather than entirely isolated conditions.

Current healthcare systems largely diagnose disease once symptoms become clinically obvious. Intervention often occurs after meaningful neurological dysfunction has already emerged. We are focused on shifting such dynamics toward earlier detection, continuous neurological measurement and more informed conversations between patients and care teams.

We combine behavioural signals, biological data, sensory diagnostics, longitudinal monitoring, and AI-driven inference to support the identification of subtle trajectory change before severe impairment or irreversible decline become established.

This includes the development of novel sensory diagnostic approaches linked to neurological function, biomarker-led risk profiling for neurodegenerative disease, and inference infrastructure capable of integrating multimodal neurological signals into clinically meaningful insight.

We do not believe the future of neurological healthcare will be defined by a single biomarker, device, or questionnaire.

We believe the next generation of healthcare infrastructure will emerge through multimodal convergence: biological data, behavioural data, longitudinal monitoring, AI inference, and personalised intervention operating together across time. Our long-term objective is to help establish a new infrastructure layer for objective neurological measurement; enabling clinicians, patients, and health systems to identify trajectory.",Biotechnology,11-50 employees,Privately Held,"Bristol, England, United Kingdom",United Kingdom,ranvier.ai,https://www.linkedin.com/company/ranvier-ai
Ai2 Ltd,"Ai2 Ltd is a UK-based biotechnology company that specialises in novel anti-infective peptide technology that combines potent broad-spectrum activity with an excellent safety profile.

Founded in 2005 Ai2 aims to develop this technology for diverse health and personal care applications where the combination of efficacy and safety that it offers will provide significant benefits.",Biotechnology,2-10 employees,Privately Held,"Manchester, England, United Kingdom",United Kingdom,a-i-2.com,https://www.linkedin.com/company/ai2-ltd
Life Science Events,"We are a team of dedicated professionals working for the continuous improvement of  knowledge transfer to all scientists. We believe that we can make a positive difference to the quality of science by providing cutting edge information on new advancements to the scientific community.  This is provided via our exceptional services to individual scientists, research institutions and industry.

We promote excellence by
•	Providing high-quality, cutting edge technology driven online scientific events
•	Creating opportunities for relaxed and informal interactions between industry and research
•	Making our events extremely accessible to all
•	Creating a caring work ethic that fosters teamwork, personal and professional growth and values the work – life balance

We promise to create high quality, cutting edge events that are needed by the scientific community, and to constantly adapt to the changing needs of science by listening to and valuing

•	those we serve
•	our non –executive advisory board
•	each of our employees

Established in 2006, Life Science Events is the first company to produce live streamed only independent academic life science events.",Biotechnology,11-50 employees,Privately Held,"Barnet, England, United Kingdom",United Kingdom,lifescienceevents.com,https://www.linkedin.com/company/lifescienceevents
CompanDx Ltd,"CompanDx unlocks the secrets of personalised medicine.
We exploit our in-house data analysis algorithms to identify patterns in healthcare data sets and apply our
technology to clinical trial and medical sample data to find new disease markers.
We are focused on discovery of novel biomarkers accompanying the use of targeted therapies and companion
diagnostics; and data mining services to proprietary repositories.  Our systematic application of these technologies, and in particular mass spectrometry combined with Bioinformatics for analysis of the resulting large, high-dimensional datasets generated, has resulted in the identification of new biomarkers that are disease specific.
We monitor complete analysis of clinical trials databases focused on enabling effective disease management
and reducing the risk of trial failure by patient stratification.",Biotechnology,11-50 employees,Public Company,"Nottingham, England, United Kingdom",United Kingdom,artisteer.net,https://www.linkedin.com/company/compandx-ltd
Da Vinci Labs,"DaVinci Labs aims to provide students with the opportunity to further their automation and robotics knowledge. 


We have so far been supported by UNICEF, Royal Academy of Engineering and Coventry University.",Biotechnology,2-10 employees,Non Profit,"Coventry, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/intouch-uk
ALCHEMY PHARMATECH LIMITED,"ALCHEMY PHARMATECH LIMITED is a biotechnology company based at Manchester Science Park, specialising in dry powder nasal devices.",Biotechnology,2-10 employees,Privately Held,"Manchester, England, United Kingdom",United Kingdom,alchemypharmatech.com,https://www.linkedin.com/company/alchemy-pharmatech-limited
Green Growth Technology,"We are a group of scientists, inventors and engineers who have spent years working on solving some of the key problems associated with climate change and we do not accept that the current situation with our lovely and unique planet cannot be reversed. Then by working with others we will help solve all of the problems one day.

Green Growth Technology (GGT) is an independent organisation that specialises in green transition technologies. Our mission is to help create a sustainable, fair and clean world where everyone can flourish and prosper together.

Achieving this mission is not straightforward and will require working with friends to determine ways to clean up the polluted and warming acidic oceans, make reforestation a priority, deal with waste and air pollution and work out how to stop the destruction of all the species we share the planet with.

Our planet’s health is paramount and we are not stopping until our mission is complete.",Biotechnology,11-50 employees,Privately Held,"London, England, United Kingdom",United Kingdom,greengrowthtechnology.com,https://www.linkedin.com/company/greengrowthtechnology
AFAB (UK) Ltd,"WELCOME TO AFAB!

AFAB is an independent Consulting Agency specialising in the field of bio-energy, particularly biomass heating.  It aims to build upon the 35 years of extensive work performed by Bengt-Erik Löfgren of ÄFAB Sweden, within bio-energy in Sweden, and offers Worldwide Bio-Technology companies the following:

AFAB can help you find suitable equipment for all small and medium-sized bioenergy plants

Sourcing and/or Support for independent Business Partners/Agents, including manufacturers, full and sub-agents, distributors, installers, and direct sales clients.

Facilitating Education and Training within the UK for bio-energy systems and products. Recipients include clients, agents, installers and the general public. Programme includes: presenting bio-energy facts, one-to-one and group specific product training, presentations.",Biotechnology,2-10 employees,Privately Held,"Teignmouth, England, United Kingdom",United Kingdom,afabinfo.com,https://www.linkedin.com/company/afab-uk-ltd
BRITISH NUCLEAR FUELS LIMITED,,Biotechnology,201-500 employees,,"London, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/british-nuclear-fuels-limited
TestCliq,"Looking for peace of mind without a trip to the clinic or GP? 
What if you had the ability to address your testing needs at home. Try our at-home testing kits for fast results. 

TestCliq was created to provide Home Health Testing for Men and Women with COVID-19, cholesterol, diabetes, STD,  micronutrient, thyroid, liver, kidney and other diagnostics test services, you can take charge of your health.    
Skip the appointments & long wait times by choosing our easy at-home testing kits with resources on how to use the kits widely available in video and step by step instruction. Fast and accurate results will be available through your secure online account and if tested positive, we can recommend approved common treatments in line with clinical guidelines for certain diseases. 
We partner with credible labs to ensure accurate results.  

Home Testing Made Easy!",Biotechnology,201-500 employees,Public Company,"London, England, United Kingdom",United Kingdom,testcliq.com,https://www.linkedin.com/company/testcliqltd
N2 PHARMACEUTICALS LTD,"- Medical Research Scotland PhD studentship award winners - 2020
- SMART Scotland Grant winners - 2018
- Animal Health Investment Europe showcase finalists - London 2018
- Informa Disruptors & innovators report 2018 Top 20 Animal Health start-ups

N2 Pharmaceuticals has developed and patented a proprietary method to extract bioactive peptides (N2-01) from Mytilus edulis (Blue mussels).

N2-01 has already been used in 25,000+ farm and companion animals and is proven to reduce mortality in multiple conditions associated with endothelial dysfunction, including Porcine circovirus type 2.

In studies to date, N2-01 has been shown to significantly reduce endothelial dysfunction and vascular leakage in human endothelial cells.

Based in Edinburgh, N2 Pharmaceuticals intend to repurpose N2-01 from animal health applications to treat a number of acute human diseases associated with endothelial dysfunction.",Biotechnology,2-10 employees,Privately Held,"Edinburgh, Scotland, United Kingdom",United Kingdom,n2pharma.co.uk,https://www.linkedin.com/company/n2-pharmaceuticals-ltd
FUSION Biomed,"FUSION Biomed is a boutique executive search firm, venture builder and global growth partner to early stage life science and healthtech companies.

We bring together ideas, people and money to create and grow world-class sustainable companies and transform patients’ lives. 

Our VISION is to become a super corridor between Europe and Asia - our activities are focussed in China, Korea, Taiwan, Malaysia and Singapore.

Our global ecosystem encompass incubators, science parks, government, banks, funds and academic institutions.

We are all entrepreneurs ourselves and co-found ventures - from inception to exit. 

We partner with Entrepreneurs, Scientific Founders, Investors (from HNW to sovereign funds), CEOs, Chairs and ambitious ventures. 

We connect our clients quickly with the right skills at the right time by hiring high demand impactful leaders. We work closely with the investment community, bringing the best funding fit for our client’s business as it grows. 

By finding the right people, money and global partners, we de-risk and enable companies to increase global market share and accelerate shareholder value.",Biotechnology,2-10 employees,Privately Held,"Cambridge, England, United Kingdom",United Kingdom,fusionbiomed.com,https://www.linkedin.com/company/fusionbiomed
Keregen Therapeutics,"Keregen is a UK-based spin-out company from the School of Pharmacy, University College London. Founded in 2015, Keregen is focused on the discovery and development of first generation small-molecule therapies that slow or stop the progression of complex degenerative diseases where there is a clear unmet clinical need. The primary R&D program is directed to advance non-covalent Nrf2 activators to clinical candidate status for the treatment of Parkinson’s Disease. 

The company won the OneStart Europe competition in 2015, and has established a strong advisory network with expertise ranging from early drug discovery to scientific leadership and business development. Keregen is committed to excellence across all aspects of its work and is looking to secure initial investment to accelerate development activities.",Biotechnology,2-10 employees,Public Company,"London, United Kingdom",United Kingdom,keregen.co.uk,https://www.linkedin.com/company/keregen
Paredox Therapeutics LLC,"Paredox Therapeutics is currently developing novel therapeutics which modulate mitochondrial pathways that drive diseases of oxidative stress. Our lead program is currently focused on malignant pleural mesothelioma. Over the past several years, two academic research teams working via sponsored research agreements with Paredox have developed the key proof-of-concept, pre-clinical data demonstrating the ability of the therapy to significantly reduce tumor burden in mice harboring malignant mesothelioma tumors. Collaborative work between the laboratories has determined the molecular mechanism for inhibition of the principle antioxidant pathway in mitochondria and the ability of the lead compound to irreversibly inactivate this pathway. Research to-date has identified key features of the compounds, targets and cellular environment that significantly influence specificity and efficacy. Importantly, this protein target is dysregulated in most cancer types. Thus, inhibition of the protein has broad applicability and therapeutic potential for cancer therapy. Most notably treatments using this unique MOA can be guided by a companion diagnostic identifying patients with sufficiently dysregulated metabolic pathways prone to respond to therapy. RS Oncology is also dedicated to the development of a bio-marker which can result in a companion diagnostic test. Paredox envisions a disease-agnostic approach (treat the biomarker not the disease) in treating patients with this novel therapeutic approach.",Biotechnology,11-50 employees,Privately Held,"London, England, United Kingdom",United Kingdom,paredoxtherapeutics.com,https://www.linkedin.com/company/paredox-therapeutics
PIRAMAL LIFE SCIENCES (UK) LIMITED,,Biotechnology,11-50 employees,,"Morpeth, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/piramal-life-sciences-uk-limited
BetterAir UK,"THE FUTURE OF INDOOR AIR.

We offer a natural solution for purer air in homes, the world's first 3D surface and air probiotic purifier!   
Our products have been proven to reduce mould, dust mites and allergens that are triggers for asthma and allergic reactions, products are 100% chemical-free and organic, safe for humans and animals and also count odour management among its benefits.

BetterAir products don't kill bacteria but add probiotics - the good bacteria that live in our systems - into the environment, which then minimise the presence of harmful bacteria indoors.",Biotechnology,11-50 employees,Public Company,"Warwick, England, United Kingdom",United Kingdom,betterair-uk.com,https://www.linkedin.com/company/greenworld-innovations
OXFORD BIOMEDICA (UK) LIMITED,,Biotechnology,,,"Oxford, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/oxford-biomedica-uk-limited
"BLOOMAGE FREDA BIOPHARM CO., LTD",,Biotechnology,11-50 employees,,"Harrogate, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/bloomage-freda-biopharm-co-ltd
Francis Biopharma,"Supplies specialist experience in Chemistry Manufacturing and Control activities covering development, manufacturing, analytical testing / characterisation, and regulatory agency interactions. Have been part of many successfully product approvals, This applies to many product types such a monoclonal antibody (all variant types), nanobodies, Vaccines, Cell and gene therapy products, recombinant proteins and biosimilars. 
Key expertise offerings:
•	Technical problem solving:
We have assisted in successful resolution of many technical problems in different stages of product development / manufacturing. Our consultants enjoy sharing knowledge and seeking a winning resolution of issues for client companies.

•	Training:
We have performed many (25+) in house training sessions for multiple disciplined groups of up to 25 delegates over single or multiple days. Covering topics such as ICH guidance’s, enhanced process development, development of control strategies and successful performance of right first-time process validation to highlight a few. This proves to be a good cost-effective way of training groups and ensuring delivery of a common understanding on specific topics.

•	Regulatory CMC activities:
Offer support in the preparation of regulatory CMC submissions (drafting and technical review) from IND through to BLA/MAA module 3 eCTD submissions. Staff experienced in direct regulatory agency interaction such as face 2 face meetings, managing and direct involvement in product Pre Approval Inspections and managing regulatory agency requests. This includes MHRA, FDA, EMA and PMDA as well as other regional agencies.

•	Interim management:
Successfully performed in multiple interim management roles such a project lead through to Chief Operations Officer. We can facilitate business continuity and progression while companies are developing or looking for specific expertise for a permanent position.

Francis Biopharma Ltd.
E-mail: Francis Biopharma.com",Biotechnology,2-10 employees,Privately Held,"Sevenoaks, England, United Kingdom",United Kingdom,francisbiopharma.com,https://www.linkedin.com/company/francis-biopharma
SGS LABORATORIES LIMITED,"SGS is the world's leading inspection, verification, testing and certification company. We are recognized as the global benchmark for quality and integrity.",Biotechnology,11-50 employees,,"Surbiton, England, United Kingdom",United Kingdom,sgsgroup.in,https://www.linkedin.com/company/sgs-laboratories-limited
Prosarix Ltd,"Prosarix is an innovative drug discovery company and CRO partner involved in the rapid design of new molecular entities using the Company’s proprietary computational technology platform ProtoDiscoveryTM. 

Prosarix’s powerful in silico platform has been designed, developed and used over a number of years and consists of a serveral innovative software systems conferring highly efficient and validated methods for drug discovery. In particular ProtoDiscoveryTM provides rapid in silico screening and lead optimisation capabilities for both ligand- and structure-based compound design. The technology has been successfully utilised with a wide range of targets with a significant number of partner companies and incorporates a completely novel approach to identify new target opportunities for customer identified scaffolds.

Prosarix is also using its design capabilities in conjunction biocatalysis technology to generate novel chiral entities for use in fragment screening and lead optimisation.",Biotechnology,2-10 employees,Privately Held,"Cambridge, England, United Kingdom",United Kingdom,prosarix.com,https://www.linkedin.com/company/prosarix-ltd
Aptum Biologics Ltd.,"Aptum Biologics is a provider of the Antigen Retriever line of products, a program dedicated to IHC/IF on formalin-fixed, paraffin-embedded tissue sections. The key product is the 2100 Antigen Retriever, a unique system for semi-automatic processing of tissue sections to recover antigens and epitopes for immunodetection. It is accompanied by unique buffers for optimal epitope recovery while preserving cell and tissue morphology.

Now, Aptum extends its line of laboratory products by adding unique tools for western blot, ELISA assays, and other types of reagents and equipment.",Biotechnology,2-10 employees,Privately Held,"Rownhams, England, United Kingdom",United Kingdom,antigen-retriever.com,https://www.linkedin.com/company/aptum-biologics-ltd-
SBOD,"Established in 1999,  SELECTBIO provides focused market reports, custom consultancy, training courses and conferences to the biomedical marketplace.

We also offer a managed events service, so if you are planning your own conference and need some assistance please contact us.

Our headquarters is in the UK and we have regional offices in India, Singapore and the United States.",Biotechnology,11-50 employees,Privately Held,"Sudbury, England, United Kingdom",United Kingdom,selectbio.com,https://www.linkedin.com/company/selectbio-on-demand
Lazarus Bio,"Synthetic biology is the magnificent convergence of biochemistry, computation, genetics and robotics. It is the ultimate mastery of the living cell and we’re working to fully unlock it’s potential.",Biotechnology,2-10 employees,Privately Held,"Bristol, England, United Kingdom",United Kingdom,lazarus.bio,https://www.linkedin.com/company/lazarus-bio
International Therapeutic Proteins,"International Therapeutic Proteins (ITP) is a leading global supplier and Contract Manufacturing Organisation for production of specialised, high quality polyclonal antibodies which are used as lifesaving emergency drugs for humans and animals or as reagents for the biotechnology  and diagnostics industries.

ITP has built a strong reputation for quality and flexibility in manufacturing operations. ITP’s primary focus is on SAFETY, RELIABILITY, PERFORMANCE and COMPLIANCE with international standards and regulations.
All antisera are produced using our own animals in our own farms in Tasmania (Australia).

Our company offers a complete service in the production of anti-toxins and antivenins/antivenoms from the production of polyclonal antibodies through to the supply of finished vials. It can also provide high quality normal donor sera and plasma.

ITP is fully licensed by the Therapeutic Goods Administration of Australia for the manufacture of antisera in large animals for therapeutic applications and has a strong track record with European and US regulatory authorities.",Biotechnology,51-200 employees,Privately Held,"Selborne, United Kingdom",United Kingdom,itproteins.com,https://www.linkedin.com/company/international-therapeutic-proteins
LEH Pharma,"LEH Pharma is a leading provider of ocular implants for macular disorders. Its game-changing lens technology, which is unique, proven and patented, is currently marketed internationally for the treatment of stable wet and dry AMD.

The Company was formed in 2011 by Harley Street surgeons, and is supported by a network of world-leading ophthalmologists and optical physicists.",Biotechnology,11-50 employees,Privately Held,"London, England, United Kingdom",United Kingdom,lehpharma.com,https://www.linkedin.com/company/leh-pharma-uk-ltd
CannaBroker Ltd.,"Due to our established network and positioning in the space, CannaBroker Ltd. is proud to offer a suite of services to best suit our clients' needs.  

Our services include operating as advisors, consultants, and strategic partners to best assist in all areas of the business to maximise potential and achieve agreed investment outcomes.

From policy advice, feasibility studies, licensing approval, site selection, facility construction, EUGMP accreditation, genetics, processing, packaging, all the way through to sourcing buyers for end product - whatever your needs, we are perfectly placed to help you every step of the way.

As we work on a bespoke basis, please provide some detailing so we can best determine how we can be of service.

Looking forward to hearing from you.

Please contact:

enquiries@cannabroker.co.uk or call us on+44 (0) 7852 567 139

With very best wishes,

The CannaBroker Team",Biotechnology,2-10 employees,Privately Held,"London, England, United Kingdom",United Kingdom,cannabroker.co.uk,https://www.linkedin.com/company/cannabroker
OpsiRx Pharmaceuticals Ltd,"Located in Wales, OpsiRx Pharmaceuticals is developing products to treat serious ocular diseases such as uveitis, glaucoma and age-related macular degeneration (AMD). Such diseases are growing in prevalence and incidence. New products are required to combat the increase of such devastating conditions which, if untreated, lead to sight loss.

Working with world-leading experts in ophthalmology, OpsiRx is developing products that for unmet medical need in ophthalmology through delivery of products with longer duration of action directly to the eye through minimally invasive needles.",Biotechnology,11-50 employees,Privately Held,"Cardiff, Wales, United Kingdom",United Kingdom,,https://www.linkedin.com/company/opsirx-pharmaceuticals-ltd
MS Therapeutics,MS Therapeutics is a Speciality Pharmaceutical company with a focus on multiple sclerosis and related disorders.,Biotechnology,2-10 employees,Privately Held,"England, United Kingdom",United Kingdom,mstherapeutics.com,https://www.linkedin.com/company/ms-therapeutics
ellongevity,"Longevity-focused capital introduction and healthcare optimisation consultancy services company. We provide a range of services to individuals, scientists, researchers, start-ups and investors looking to develop products, and to buy-side institutions seeking investment opportunities",Biotechnology,2-10 employees,Privately Held,"London, England, United Kingdom",United Kingdom,ellongevity.com,https://www.linkedin.com/company/ellongevity
Zyraz Technologies Berhad,"Chocolate confectionery manufacturer joined the technology arm that put people first into the new age of IT related business.

Despite the core business of being in Chocolates, the Research Development arm specializes in Technology and New Frontier business supporting the local community and offering fair trade. Look us up for everything under the sun.

We moved sites alot due to research and development and for now..do get us on Facebook.com/ZyrazWEB",Biotechnology,51-200 employees,Privately Held,"London, England, United Kingdom",United Kingdom,zyraz.nu,https://www.linkedin.com/company/zyraz-technologies-berhad
Biomatters2u,Biomatters2u is a new ecommerce and distribution company dedicated to the promotion and supply of biobased products and materials made from sustainable resources. We offer a unique range of alternative everyday products for a greener planet and healthier family.,Biotechnology,2-10 employees,Privately Held,"Swansea, Wales, United Kingdom",United Kingdom,biomatters2u.com,https://www.linkedin.com/company/biomatters2u
Dynamica Scientific,Dynamica Scientific has been established since September 2010 to introduce a range of new scientific instrumentation to the UK & Eire markets.,Biotechnology,51-200 employees,Privately Held,"Livingston, Scotland, United Kingdom",United Kingdom,techcomp-eu.com,https://www.linkedin.com/company/aura-scientific
PEPTIDE PROTEIN RESEARCH LIMITED,Peptide Protein Research processes and supplies custom-synthesized peptides and peptide-based molecules for pharmaceutical industries.,Biotechnology,11-50 employees,,"Fareham, England, United Kingdom",United Kingdom,peptidesynthetics.co.uk,https://www.linkedin.com/company/peptide-protein-research-limited
REVERAGEN BIOPHARMA LIMITED,,Biotechnology,,,"Wirral, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/reveragen-biopharma-limited
Qlear Chemicals,"Qlear Chemicals is an early-stage, global medical device startup developing breakthrough anatomic pathology diagnostics.",Biotechnology,2-10 employees,Privately Held,"London, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/qlear-chemicals
baxbiotech,"baxbiotech is a team of King's College London graduates, backed by molecular biology and genetic engineering professors. 
We are an environmentally focussed start-up aiming to use molecular biology to provide biological, sustainable solutions to waste management as an alternative to landfill or incineration.",Biotechnology,2-10 employees,Partnership,"London, England, United Kingdom",United Kingdom,baxbiotech.com,https://www.linkedin.com/company/baxbiotech
