Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Iridium,"In a world where global communications are increasingly essential, only one company connects everyone to the things that matter most, from pole to pole. Iridium Communications Inc. is the only mobile satellite service (MSS) company offering pole-to-pole coverage over the entire globe. The Iridium constellation of low-Earth orbiting (LEO), cross-linked satellites provides critical voice and data services for areas not served by terrestrial communication networks. Iridium's subscriber growth has been driven by increasing demand for reliable, secure, global communications. Iridium serves commercial markets through a worldwide network of hundreds of partners, and provides services to the U.S. Department of Defense, and other U.S. and international government agencies. 

The company's worldwide customer base represent a broad spectrum of industry, including maritime, aeronautical, government/defense, public safety, utilities, oil/gas, mining, forestry, heavy equipment and transportation.

Iridium has been a profitable company since 2004. Business is growing at an impressive rate with the constant acquisition of new customers and partners both domestically and abroad in some of the furthest reaches of the planet. These individuals recognize the value of a system that is global, secure and reliable.

The company is headquartered in McLean, Va. and is traded on the NASDAQ (IRDM).",Satellite Telecommunications,"501-1,000 employees",Public Company,"Bishop's Stortford, England, United Kingdom",United Kingdom,,https://www.linkedin.com/company/iridium
Intellian Technologies,"True connectivity empowers everything!
Intellian is the world’s leading provider of satellite antennas and terminals, with a mission to empower connectivity so connectivity can empower the world. We are driven by a passion for innovation and agile responsiveness to customer needs. As the crucial link between satellite networks and millions of people on Earth, Intellian’s leading technology and antennas empower global connectivity across oceans and continents, organizations and communities. Strategic thinking, an obsession with quality and a proven ability to deliver enables Intellian to invent for the future, creating mutual success for partners and customers as the world’s connectivity needs evolve.",Satellite Telecommunications,"501-1,000 employees",Public Company,"Uxbridge, England, United Kingdom",United Kingdom,intelliantech.com,https://www.linkedin.com/company/intelliantech
ALL.SPACE,"ALL.SPACE isn’t just revolutionizing communication; we’re shaping the very future of defense operations, with the most advanced tactical multi-link mobility terminals—seamlessly maintaining wideband connectivity across multiple satellites in GEO/MEO/LEO orbits simultaneously for uninterrupted mission-critical operations. 

When faced with harsh and diverse operational conditions, limited connectivity, and the threat of service interference, ALL.SPACE ensures field-proven, reliable, high-speed communication for critical missions, whether on land or at sea. 

Our Hydra Terminal Range is fully integrated and easy-to-deploy, delivering enhanced mission assurance, collaboration and automation. With integrated Software Services, we provide intelligent, on-demand connectivity solutions that ensure seamless, secure, and resilient operations anywhere in the world. 

Stay connected. Stay mission-ready. 

Learn more at www.all.space.",Satellite Telecommunications,51-200 employees,Privately Held,"Reading, England, United Kingdom",United Kingdom,all.space,https://www.linkedin.com/company/allspaceltd
Satcom Direct,"Gogo is the only multi-orbit, multi-band in-flight connectivity provider offering connectivity technology purpose-built for business and military/government aviation. Its industry-leading product portfolio offers best-in-class solutions for all aircraft types, from small to large and heavy jets and beyond. 

The Gogo offering uniquely incorporates Air-to-Ground systems with high-speed satellite networks, to deliver consistent, global tip-to-tail connectivity through a sophisticated suite of software, hardware, and advanced infrastructure supported by a 24/7/365 in person customer support team. 

Gogo consistently strives to set new standards for reliability, security and innovation and is shaping the future of inflight aviation to make it easier for every customer to stay connected beyond all expectations.",Satellite Telecommunications,201-500 employees,Privately Held,"Farnborough, England, United Kingdom",United Kingdom,satcomdirect.com,https://www.linkedin.com/company/satcom-direct
Track24,"At Track24, we enable organisations to operate safely, securely, and efficiently — wherever risk is present in their operations.

Our platform delivers real-time visibility, communication, and coordination across people, assets, and operations — enabling decision-makers to act quickly and confidently when it matters most.

From day-to-day operations to high-pressure situations, our technology supports a wide range of use cases across sectors — helping teams stay connected, informed, and resilient, no matter the environment. Whether managing mobile workforces, securing critical assets, or coordinating dispersed teams, Track24 brings clarity and control to complex operational challenges.

With over 20 years of experience in risk management and secure communications, we remain committed to innovating at the intersection of safety and technology — so our customers can focus on their mission, not the uncertainty around it.",Satellite Telecommunications,11-50 employees,Privately Held,"London, England, United Kingdom",United Kingdom,atlasnxt.com,https://www.linkedin.com/company/track24
Goonhilly,"Goonhilly (an Intuitive Machines company) delivers reliable connectivity, data, and intelligence, enabling the safe, sustainable, and secure use of space.

Goonhilly is the world’s most advanced provider of Earth-to-space connectivity beyond GEO, facilitating the future of space exploration and utilisation for government space agencies and private companies including ESA and Intuitive Machines.

Goonhilly also utilises its state-of-the-art assets and expert teams to deliver RF-based Space Domain Awareness (SDA) and assured satcom services, supporting the national security of the UK and allied partners.

Working together with fellow Intuitive Machines brand COMSAT, Goonhilly supports secure and reliable commercial satcom teleport services, via operational sites in the US and UK.",Satellite Telecommunications,51-200 employees,Privately Held,"Mawgan, England, United Kingdom",United Kingdom,goonhilly.org,https://www.linkedin.com/company/goonhilly-earth-station-ltd
Global Satcoms,"Global Satcoms stands as a prominent global field service engineering firm, specializing in VSAT technologies. Our core competency revolves around catering to VSAT service providers and teleport operators, primarily emphasizing the oil & gas and maritime sectors.

Operating robustly in numerous countries globally, we deliver dependable and effective satellite communication solutions to our esteemed clientele. Our skilled professionals handle everything from installation and maintenance to troubleshooting, ensuring our clients experience seamless connectivity and uninterrupted operations.

Trust Global Satcoms for all your VSAT needs, as we deliver exceptional service wherever you are in the world.",Satellite Telecommunications,11-50 employees,Privately Held,"Ruislip, England, United Kingdom",United Kingdom,globalsatcoms.com,https://www.linkedin.com/company/global-satcoms
HISKY,"HiSKY delivers sovereign, affordable satellite communications for defense forces across all platforms, UAVs, munitions, vehicles, and dismounted troops. Owning the full value chain, terminal, hub, and network management, HiSKY provides secure, low-SWaP, GPS-independent connectivity with LPI/LPD protection and multi-orbit resilience.

HiSKY. Private. Invisible. In Command.",Satellite Telecommunications,51-200 employees,Privately Held,"London, England, United Kingdom",United Kingdom,hiskysat.com,https://www.linkedin.com/company/hisky-ltd.
Lacuna Space,"Redefining the possibilities of global connectivity, Lacuna Space offers low-cost, simple, and reliable solutions for sensors and mobile equipment. Lacuna Space is a pioneer in leveraging satellite technology to provide global, ubiquitous, and cost-effective Internet of Things (IoT) Connectivity.  The Lacuna Network is designed to work everywhere, and all the time, so you can focus on using data from your sensors or tracking the status of your moving assets. 

Key Features: 
- An ultra-low cost tracking and detection service for short data messages that is ubiquitous
- No coverage blank-spots for moving devices, even as they pass through remote regions  
- Battery powered to send data for up to five years. No recharging or mains power required!
- Smart automatic connection - no user required. No manual fumbling between 4G or Wi-Fi! 
- Seamlessly integrates with other networks and finds the best route to deliver your data. 

Want to know more?  Then contact us on: contact@lacuna-space.com
Or visit our website: http://lacuna.space",Satellite Telecommunications,11-50 employees,Privately Held,"Didcot, England, United Kingdom",United Kingdom,lacuna.space,https://www.linkedin.com/company/lacuna-space
EchoStar Mobile,"EchoStar Mobile has designed a single pan-European S-band LoRa IoT network, providing bi-directional, real-time connectivity to LoRa sensors across the coverage with no additional infrastructure required. Our seamless coverage and LoRa network design ensure that users across Europe, the UK, and Scandinavia do not need cumbersome roaming agreements to achieve ubiquitous service continuity across geographic regions, making it ideal for mobile customers or those customers with widely distributed sites.

Our dual-mode terrestrial and satellite module design means devices integrating with our LoRa module can connect to local terrestrial networks if required. As a member of the LoRa Alliance, we are focused on ensuring our LoRa module works seamlessly with the existing ecosystem, making it easy to integrate our network into existing projects and making the ideal technology choice for deployments where coverage and infrastructure make adopting LoRa problematic.",Satellite Telecommunications,2-10 employees,Public Company,"Milton Keynes, England, United Kingdom",United Kingdom,echostarmobile.com,https://www.linkedin.com/company/echostarmobile
Wyld Networks,"Wyld Networks enables low power, low-cost global connectivity for the Internet of Things via low earth orbit satellites using LoRa protocol. 

Founded in 2016, Wyld's hybrid solution enables IoT objects to seamlessly connect to both existing terrestrial LPWAN networks and LEO satellites.

Wyld Networks is listed on the NASDAQ FN exchange.",Satellite Telecommunications,11-50 employees,Public Company,"Cambridge, England, United Kingdom",United Kingdom,wyldnetworks.com,https://www.linkedin.com/company/wyld-networks
Advantech Wireless Inc. as of 2018 is now Advantech Wireless Technologies Inc.,"For current information, please visit the Advantech Wireless Technologies Inc. LinkedIn page or the company website @ www.advantechwireless.com
https://www.linkedin.com/search/results/all/?fetchDeterministicClustersOnly=true&heroEntityKey=urn%3Ali%3Aorganization%3A10140608&keywords=advantech%20wireless%20technologies&origin=RICH_QUERY_SUGGESTION&position=0&searchId=261f7ff9-956c-4e89-a174-b591395ec7a3&sid=~(n&spellCorrectionEnabled=false",Satellite Telecommunications,51-200 employees,Privately Held,"St Ives, England, United Kingdom",United Kingdom,advantechwireless.com,https://www.linkedin.com/company/advantech-wireless-inc
AccelerComm,"AccelerComm is a leading provider of high-performance, error-resilient physical layer solutions for 5G Non Terrestrial Networks (NTN). Experts in specialist Radio Access Networks (RAN) applications, AccelerComm delivers solutions with cutting-edge performance and power efficiency, utilising next generation compute platforms. 

The company’s comprehensive portfolio ranges from customisable signal processing components through to complete physical layer solutions, implemented over a wide range of platforms, including software, AI Engines, FPGA, and ASIC-ready IP cores. Its modular approach allows seamless integration based on O-RAN, SCF and 3GPP standards. 

AccelerComm’s solutions can be configured for a wide range of applications, optimizing aspects such as power consumption, latency, reliability, and resilience. Its technology addresses the unique challenges of NTN satellite communications, offering space-hardened, field-proven implementations that meet stringent SWaP (Size, Weight and Power) requirements. 

Through continuous innovation, AccelerComm ensures its customers have access to the latest advancements in physical layer technology, supporting the development of tomorrow’s high-performance, low-power networks.",Satellite Telecommunications,51-200 employees,Privately Held,"Southampton, England, United Kingdom",United Kingdom,accelercomm.com,https://www.linkedin.com/company/accelercomm-ltd
Global Invacom Group,"Global Invacom Group designs, develops and manufactures ground equipment for Satellite Communications (SatCom), Broadcast (SatTV)t, and Global Navigation (GNSS) networks. Serving GEO, MEO and LEO constellations, our technology, products and solution are deployed in over 120 countries serving the world's largest satellite operators.",Satellite Telecommunications,201-500 employees,Public Company,"Whitstable, England, United Kingdom",United Kingdom,globalinvacom.com,https://www.linkedin.com/company/global-invacom-group
Celestia Technologies,"Celestia UK is a unique hi-tech start-up company focused on innovation and product development.  We’re part of the Celestia Technologies Group, a pan-European network of SME's specialising in the development of high technology products.  From our deep roots in the space industry, we have created breakthrough technical solutions for the ground segment and are addressing challenges in different applications, including  Comms, Earth Observation, Navigation and TT&C.  

Our expertise spans a wide range of technology, including Antenna, Radio Frequency (RF), Digital Signal Processing, System design and Software for different satellite and terrestrial communications systems. We’re focused on technical excellence and cost-effective solutions in Satcoms, 5G, Position Navigation & Timing and Software-defined Radio domains.

Our team here in Edinburgh has embarked on an ambitious programme to design an innovative Phased-Array Antenna solution for a High Throughput Satellite system.",Satellite Telecommunications,11-50 employees,Privately Held,"Edinburgh, Scotland, United Kingdom",United Kingdom,celestia-uk.com,https://www.linkedin.com/company/celestia-technologies-group-uk
MLS Solutions,"Welcome to MLS, a leading innovator in satellite-based AI-powered IoT solutions. We specialize in providing cutting-edge technology and consultancy services that drive operational efficiency and sustainability across various sectors, including agriculture, energy, and logistics.

At MLS, we are dedicated to delivering the highest level of service and support to our partners. Our focus lies in leveraging our technical expertise, driving sales and business development initiatives, and fostering innovation. Through our advanced satellite IoT solutions and earth observation technologies, we empower businesses to optimize resource management, enhance productivity, and achieve significant cost savings.

As a proud member of Space Wales, we collaborate with leading universities, research centers, and industry partners to stay at the forefront of technological advancements. Our commitment to excellence and continuous improvement ensures that we provide our clients with the best possible solutions to meet their evolving needs.

Join us in revolutionizing connectivity and driving the future of technology with MLS.",Satellite Telecommunications,11-50 employees,Privately Held,"St Asaph, Wales, United Kingdom",United Kingdom,mlssolutions.org,https://www.linkedin.com/company/mls
Go Global Comms Ltd,"Go Global Comms Ltd provides satellite ground segment services across the globe. Our teams have extensive experience in delivering some of the most complex systems in some of the most remote locations imaginable. 

From initial site inspection right through to system build and integration, Go Global Comms offers a full suite of options designed to remove the complexity from your ground segment demands. 

Our Ground Segment as a Service (GSaaS) offering enables MNO's and Enterprises with satellite network needs to focus on their core business by delivering a fully managed end-to-end service. From rural cell-backhaul, mining and petrochemical through to Telco and NGO, our managed services can help you deliver on your satellite network requirements.",Satellite Telecommunications,11-50 employees,Privately Held,"London, England, United Kingdom",United Kingdom,goglobalcomms.com,https://www.linkedin.com/company/go-global-comms-ltd
Satraka Ltd,"Satraka Ltd is an innovative, market-disruptive company that provides tracking antenna solutions to contemporary issues within the satellite industry.

Our patent-pending technology can be used by user terminals to track NGSO satellites, as well as to provide broadband internet access and services to millions of people around the world.

For more information, visit https://satraka.com or email us at info@satraka.com.",Satellite Telecommunications,2-10 employees,Privately Held,"Didcot, England, United Kingdom",United Kingdom,satraka.com,https://www.linkedin.com/company/satraka-ltd
Global Telesat Communications,"GTC enables businesses and individuals to stay connected anywhere in the world through our voice, data and tracking equipment and services.  Many of our products and services offer 100% global coverage thereby allowing users in remote locations to make phone calls, connect to the internet and track assets or personnel anywhere in the world.

We are UK distributors for Globalstar, SPOT and Garmin products and provide equipment and airtime for use on all the other major satellite networks including Inmarsat, Iridium and Thuraya.  

We also supply PLBs and EPIRBs for emergency assistance anywhere in the world.  For short term requirements a rental service is available for satellite phones, terminals, trackers and PLBs.

We provide voice and data communications services to businesses, governments, non-governmental organizations and recreational consumers and aim to offer competitive pricing, personal service and fast shipping on all of our products.",Satellite Telecommunications,11-50 employees,Privately Held,"Poole, England, United Kingdom",United Kingdom,gtc.co.uk,https://www.linkedin.com/company/global-telesat-communications
COMSAT,"A satellite network is only as good as its ground infrastructure. That’s where COMSAT (an Intuitive Machines company) comes in. 

Via its secure international teleports and portfolio of over 90 hosted and leased antennas, COMSAT provides secure and reliable satellite communications services to customers around the world. 

COMSAT’s network of US and UK-based satellite ground stations have supported organizations including satellite operators, service integrators, downstream data users, and government customers, for more than five decades. 

Today, the company remains committed to providing scalable solutions and expert on-hand support – delivering connectivity you can trust when it matters most.",Satellite Telecommunications,11-50 employees,Privately Held,"Mawgan, England, United Kingdom",United Kingdom,comsatteleports.com,https://www.linkedin.com/company/comsatteleports
