Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Eve Street Electrical,"Electrical care for homes and businesses in Auckland, New Zealand.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,evestreet.co.nz,https://www.linkedin.com/company/eve-street
MARK SWORDS ELECTRICAL LIMITED,Electrical installation and repairs,"Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Self Owned,"Auckland, Auckland, New Zealand",New Zealand,mseltd.co.nz,https://www.linkedin.com/company/mark-swords-electrical-limited
Wise Net ISP,"Wise Net ISP is an electrical/electronic manufacturing company based out of 6 Queen St, Masterton, Wellington, New Zealand.","Appliances, Electrical, and Electronics Manufacturing",,,"Masterton, Wellington, New Zealand",New Zealand,wise.net.nz,https://www.linkedin.com/company/wise-net-isp
Fraser Electrical,,"Appliances, Electrical, and Electronics Manufacturing",Self-employed,Self Employed,"Christchurch, Canterbury, New Zealand",New Zealand,fraserelectrical.net,https://www.linkedin.com/company/mfraser-electrical
LuxR LED,"LuxR LED has been specifically developed to meet the challenge of delivering high quality practical lighting, with maximum energy efficiency, and long maintenance-free life.

LuxR light fittings are ingeniously crafted to harness the advantages of LED technology, incorporating a host of unique innovations to minimise energy use, reduce maintenance requirements and simplify installation. The discrete size of the LuxR product range ensures that the right level of light can be delivered where you want it, in a way that optimises the natural ambiance of your environment.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,luxrled.com,https://www.linkedin.com/company/luxrled
Bremca Automation,"At Bremca Automation, our automation engineers are either degree qualified or trade qualified with full electrical registration enabling us to provide a full level of support both on and off site. We work with our clients to understand their needs, assess the best solution, to then design and engineer, supply, and assist with installation and commissioning.

Our engineered solutions include:

Industrial Automation and Process Control
BMS Building Management Systems
KNX Automation
Power Control and Monitoring Systems (PCMS)
Lighting Control
Telemetry
SCADA
We work with the best, such as Eaton (Moeller), Honeywell and Trend, Rockwell, Schneider (Modicon), Omron, Allen Bradley, Rockwell, and Siemens, and the list of partners we work with is steadily growing to ensure the best solutions and expertise are provided to our valued customers.","Appliances, Electrical, and Electronics Manufacturing",51-200 employees,Privately Held,"Christchurch, Canterbury, New Zealand",New Zealand,bremca.nz,https://www.linkedin.com/company/bremca-automation
Ampac New Zealand,"At Ampac, we believe there is no greater responsibility than the protection of human life. Our purpose is to prevent loss of life and catastrophic damage caused by fire. Always.
 
With over 40 years of experience in the industry, we provide our customers with peace of mind knowing they have the right solution for their project, no matter how complex it might be.
 
We’re on a mission to provide the most effective fire detection and evacuation solutions in the industry. We want our customers to feel confident knowing they are partnered with an industry expert providing them with a system that will save lives and minimise the damage caused by fire.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Public Company,"Auckland, Auckland, New Zealand",New Zealand,ampac.net,https://www.linkedin.com/company/ampac-new-zealand
Anglo Tasman,"Project Delivery Solutions
Health & Safety
Labor Resourcing
Sourcing & Procurement
Training & Development","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,anglotasman.com,https://www.linkedin.com/company/anglotasman
Red Electrical,"We’re a leading electrical business driven to empower your project’s success with superior solutions and service. That means communication you can rely on, advice that adds value, budgets and timelines met as promised, and workmanship of the highest standard. That’s what makes choosing Red a Real Easy Decision.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Public Company,"Christchurch, Canterbury, New Zealand",New Zealand,redelectrical.nz,https://www.linkedin.com/company/red-electrical
E-Lighting Ltd,"E-Lighting is a dynamic, innovative landscape lighting company that offers only the best in halogen and LED lighting - and is proudly the sole commercial enterprise in New Zealand to have its own LED testing laboratory. We've taken the market by storm after harnessing the power of superior technology and intensive product evaluation, and haven't looked back since.

Our customers can rest assured that all our products are thoroughly tested for superb quality and unfailing performance. For a beautifully designed, handcrafted quality product that will enhance the appearance of any home, choose E-Lighting.

We are always pleased to hear from people interested in our products, so don't hesitate to contact us with any questions! Email us at sales@e-lighting.co.nz or call us on 0800 544 488.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Self Owned,"Auckland, Auckland, New Zealand",New Zealand,e-lighting.co.nz,https://www.linkedin.com/company/e-lighting-ltd
Digital World,"DIGITAL WORLD is a New Zealand based distributor of commercial AV, CCTV, SECURITY, ACCESS and PROJECT equipment.

We work with installers, electricians, integrators, construction teams, and resellers across New Zealand, supporting them with product supply, system selection, and project requirements.

Our core product areas include commercial audio and speaker systems, displays, CCTV and security systems, alarms and access control, as well as cabling and infrastructure.

We supply brands including Samsung, Milesight, Ajax, Russound, Artsound, Arco, and Kordz.

Our role is to support installers and integration partners with reliable supply, product knowledge, and project support.

We focus on availability of stock, responsive service, and straightforward communication.

We deliver nationwide across New Zealand.

For product enquiries or project support, please get in touch: sales@digitalworld.net.nz","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Public Company,"Auckland, Auckland, New Zealand",New Zealand,digitalworld.nz,https://www.linkedin.com/company/digitalworldltd
SenSys,"We Deliver Remote Automation of the Performance and Maintenance of Equipment and Buildings.

With our roots in electronics design and manufacture since the 1970s, SenSys draws on highly skilled and experienced staff, decades of experience combined with the best of modern low-power, long-range RF technology expertise. We specialise in designing LPWAN-enabled devices to produce internet-based, wireless information systems with live data analytics to serve global markets.

SenSys brings together a team of highly experienced software, hardware and mechanical engineers, testers, sales and marketing, manufacturing and business people to architect and distribute world-class modern sensing and control solutions that bring real and useful day-to-day decision-making tools to farmers, managers, carers and asset-owners.



We are currently growing our teams in Nebraska, USA and in Nelson, Christchurch and Wellington, NZ. 

SenSys is a LoRa Alliance member.","Appliances, Electrical, and Electronics Manufacturing",11-50 employees,Privately Held,"Nelson, South Island, New Zealand",New Zealand,sensys.co.nz,https://www.linkedin.com/company/sensyslinc
Fourth Dimension Lighting,"Fourth Dimension seek to be a market leader in the NZ Lighting industry with a strong focus on delivering innovative lighting solutions for the Commercial and Residential market. With a combination of world leading products and a customer centric approach we believe our business can add value to you and your team.

Whether you require a single light fitting or a complex lighting solution our approach is flexible and allows you to choose from a number of services to create the perfect lighting solution. We ensure you are provided with the best possible outcome with the best lighting results. Our small experienced team pride themselves on being able to deliver projects efficiently and effectively anywhere in New Zealand.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Privately Held,"Auckland, Auckland, New Zealand",New Zealand,fourthdimension.co.nz,https://www.linkedin.com/company/fourth-dimension-lighting-limited
Industrial Switchboards Ltd,"Industrial Switchboards Limited was founded with a singular mission in mind: To build the best industrial switchboards to power New Zealand industry forward.

At ISL we refuse to compromise on quality, standing proudly behind our products for reliability and impressive performance.","Appliances, Electrical, and Electronics Manufacturing",2-10 employees,Public Company,"Hamilton, Waikato, New Zealand",New Zealand,industrialswitchboards.nz,https://www.linkedin.com/company/industrial-switchboards-ltd
