Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
KIOS Media,"Kios es una plataforma libre para periodistas y expertos.
Creamos un espacio donde el contenido se publica con nombre y con criterio, sin filtrado por intereses comerciales ni distracciones publicitarias. Kios recupera la esencia del periodismo: veraz, riguroso y comprometido con el conocimiento.

Nuestro modelo conecta a creadores independientes con lectores que buscan profundidad, claridad y libertad. No editorializamos, no manipulamos: facilitamos un encuentro directo entre quienes escriben por vocación y quienes leen por necesidad.

Kios nace del espíritu de la prensa libre, potenciado por la tecnología. Solo contenido auténtico, sostenido por una comunidad que valora la constancia, la credibilidad y el saber.

Este no es el futuro del periodismo. Es su origen, recuperado.",Media & Telecommunications,Self-employed,Self Owned,"Madrid, Community of Madrid, Spain",Spain,kiosmedia.io,https://www.linkedin.com/company/kios-media
Tectel Vigo S.L.U.,"Tectel Telecomunicaciones somos una empresa joven pero con una amplia experiencia en el sector de las telecomunicaciones.

Creada en 2009, aspiramos a ser un nombre destacado en este sector que hoy en día se encuentra en continuo crecimiento. Ofrecemos a nuestros clientes la mejor información sobre las nuevas tecnologías que nos están invadiendo: TDT, TDT HD, Internet, redes de voz y datos, Smart TV...

Nos caracterizamos por dar un insuperable servicio a nuestros clientes, así como unos productos de primera calidad con marcas como Televés, Golmar, Comelit, Fermax, Ikusi...

Somos especialistas en instalaciones de televisión, tanto TDT como satélite, redes de voz y datos, fibra óptica, telefonillos y videoporteros, sistemas audiovisuales y Smart TV, además de estar en continua evolución en cuanto a nuevas tecnologías.",Media & Telecommunications,2-10 employees,Self Owned,"Vigo, Galicia, Spain",Spain,tectel.es,https://www.linkedin.com/company/tectel-vigo-s-l-u
Ojos Que No Ven,Acerca de,Media & Telecommunications,2-10 employees,Self Owned,"Seville, Andalusia, Spain",Spain,ojosquenoven.com,https://www.linkedin.com/company/ojosquenoven
Cinco Noticias,"Diario digital indie con noticias de actualidad y artículos de interés orientados al desarrollo cultural, intelectual, personal y financiero.

 Estar informado no es lo más importante.
 Lo importante es la información que nos hace mejores.

 Atención: discursito (poca broma)
Cinco Noticias se empeña en redefinir el concepto de medio divulgativo con una propuesta dirigida al crecimiento multidimensional de jóvenes y adultos, con el que corregir el estancamiento producido por un sistema educativo, laboral y comunitario anticuado, centrado en la productividad y en la mecanización, que ignora el desarrollo físico, cognitivo, emocional y social.

Aún estamos lejos de conseguirlo. Pero somos un buen comienzo.

 Desarrollo cultural: historia, tradición, artes, literatura, religión, viajes...
 Desarrollo intelectual: conocimiento, comprensión, pensamiento, razonamiento...
 Desarrollo personal: cuerpo, mente, emociones, espiritualidad, profesión...
 Desarrollo financiero: ingresos, gastos, ahorro, emprendimiento, inversión...",Media & Telecommunications,2-10 employees,Self Owned,"Madrid, Community of Madrid, Spain",Spain,cinconoticias.com,https://www.linkedin.com/company/cinco-noticias
Cultura de Defensa,"Medio de comunicación nativo digital en donde hablamos sobre la labor, desempeño y eficacia de nuestras Fuerzas Armadas.",Media & Telecommunications,2-10 employees,Partnership,Spain,Spain,culturadedefensa.com,https://www.linkedin.com/company/cultura-de-defensa
Xapa La Ràdio,Podcast,Media & Telecommunications,2-10 employees,Partnership,"Barcelona, Catalonia, Spain",Spain,,https://www.linkedin.com/company/xapalaradio
Una y Mil Letras,"Medio de comunicación digital sobre música, #influencers #streamers y #eSports",Media & Telecommunications,Self-employed,Self Owned,"Madrid, Community of Madrid, Spain",Spain,unaymilletras.com,https://www.linkedin.com/company/una-y-mil-letras
PRISA MOTOR,"Revisa las últimas noticias de coches, motos y del mundo del motor. Actualidad, pruebas, vídeos, fotos y más en Motor EL PAÍS.",Media & Telecommunications,11-50 employees,Privately Held,"Madrid, Community of Madrid, Spain",Spain,elpais.com,https://www.linkedin.com/company/prisa-motor
LA TANTE LUCY,"La Tante Lucy es una productora digital de contenido audiovisual, con un enfoque dirigido tanto al entretenimiento como a la comunicación. 
Nuestra misión es ofrecer a nuestra audiencia una experiencia única y diversa a través de nuestras transmisiones.
Hazte un café, ponte cómodo y comparte con nosotros!",Media & Telecommunications,2-10 employees,Self Owned,"Benalmádena, Andalusia, Spain",Spain,latantelucy.com,https://www.linkedin.com/company/latantelucy
Aiurri Hedabidea,"Aiurri Hedabideak Urnietako, Andoaingo, Asteasuko, Amasa-Villabonako, Zizurkilgo, Larraulgo eta Asteasuko gaiak jorratzen ditu, euskara hutsean, astekarian, hamaboskarian eta aiurri.eus webgunean. Horrez gain, ikus-entzunezkoen lanketan ere aritzen da. Diseinuak egiten ditu eta banaketa zerbitzua eskaintzen du.",Media & Telecommunications,2-10 employees,Self Owned,"Andoain, Basque Country, Spain",Spain,aiurri.eus,https://www.linkedin.com/company/aiurri-hedabidea
صدى إسبانيا بالعربي Eco de España en Árabe,أول مؤسسة إعلامية مهنية عربية في اسبانيا . نعمل لنكون صدى لاسبانيا لدى العرب وللعرب لدى اسبانيا.,Media & Telecommunications,2-10 employees,Non Profit,"Madrid, Community of Madrid, Spain",Spain,cinpaa.org,https://www.linkedin.com/company/ecoespana
Fundación NIU,¿Cómo educar a los jóvenes sobre los medios y la desinformación? Fundación NIU se acerca al público adolescente utilizando redes sociales y contenidos que profundizan en los medios de comunicación.,Media & Telecommunications,11-50 employees,Non Profit,"Pamplona, Chartered Community of Navarre, Spain",Spain,fundacioniu.com,https://www.linkedin.com/company/fundación-niu
Inspiring News,"Inspiring News es un medio de comunicación digital que selecciona y comparte noticias reales e inspiradoras, con el objetivo de equilibrar la narrativa negativa que domina los medios tradicionales.",Media & Telecommunications,2-10 employees,Privately Held,"Barcelona, Catalonia, Spain",Spain,inspiringnews.ai,https://www.linkedin.com/company/inspiring-news
RanDa Films,Productora audiovisual especializada en videoclips y cortometrajes,Media & Telecommunications,2-10 employees,Self Employed,"Pozuelo de Alarcón, Community of Madrid, Spain",Spain,,https://www.linkedin.com/company/randa-films
