Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Extinco,"Extinco is an interdisciplinary research and product company working at the intersection of space technology, theoretical physics, astronomy, computational biology, and planetary sciences. We exist to bridge the gap between deep scientific inquiry and real-world application — turning research into tools, systems, and products that push these fields forward.

Our work spans two connected fronts:

 Research — Investigating open questions in theoretical physics, planetary science, and astronomy, and applying computational methods to biological systems. We approach problems with the rigor of academic research and the curiosity to explore ideas across traditional disciplinary boundaries.

 Products — Translating scientific insight into functional tools, software, and systems — from simulations and computational models to space-tech applications — built to be used, not just published.

We're an early-stage, interdisciplinary team that believes the most interesting problems in science today don't respect departmental boundaries — and neither do we. Extinco is built for people who want to move fluidly between theory and application, research papers and running code.

Follow along as we build, publish, and ship at the edge of space, physics, biology, and computation",Space Research and Technology,Self-employed,Self Owned,"Kolkata, West Bengal, India",India,,https://www.linkedin.com/company/extinco
Wealtharshitiest,"Explaining Science & Technology, Exploring Space, Imagining the Future",Space Research and Technology,Self-employed,Educational,"Nowhere, Delhi, India",India,,https://www.linkedin.com/company/wealtharshitiest
Sazor,"The terrestrial power grid is breaking under the weight of exponential demand, from hyperscale data centers to rapid urbanization. Ground-based renewables are incredible, but they are constrained by land scarcity, weather, and the day/night cycle.

Sazor is India's first space-tech startup building the ultimate clean baseload power solution: Space-Based Solar Power (SBSP).

We are engineering a far-field microwave Wireless Power Transfer (WPT) architecture to safely and efficiently beam continuous, zero-carbon energy from Orbit directly to Earth. 

Our immediate engineering roadmap focuses on executing a high-efficiency 1-kilometer terrestrial Proof of Concept to validate safe beam control, retrodirective phased array precision, and seamless grid integration.",Space Research and Technology,2-10 employees,Self Owned,"Tamilnadu, Tamil Nadu, India",India,,https://www.linkedin.com/company/sazor
uniQlone,"uniQlone is an early stage deep tech R&D initiative developing IPdriven, patent pending bioplatforms for long duration human spaceflight and sustainable life support.

Our primary focus is advancing next generation bioregenerative systems for future human space missions, with potential applications in sustainability and extreme environments.

Multiple patent applications have been filed in India and the United States, with international protection being pursued through the PCT pathway.

uniQlone is now part of the CoE SpaceTech Foundation ecosystem in Karnataka, with a facility usage agreement providing access to workspace infrastructure to support technology development and validation.

The initiative welcomes research collaborations, strategic partnerships, technology development, licensing opportunities, and early stage funding to accelerate laboratory validation and further development of its technologies.

Founded by Dr. Balaji P. Iyengar, uniQlone operates at the intersection of space biotechnology, sustainability, and human resilience.

Connect to collaborate, fund, or explore technologies for the future of human spaceflight.",Space Research and Technology,2-10 employees,Privately Held,"Bengaluru, Karnataka, India",India,,https://www.linkedin.com/company/uniqlone
Akshyom,"Team Akshyom is a student-driven aerospace and drone innovation team based at ICFAI Tech, ICFAI Foundation for Higher Education - Hyderabad. We are a collective of passionate engineers dedicated to designing, building, and testing real-world aerospace systems - from rockets and drones to advanced flight technologies.
Our mission is to transform classroom knowledge into practical innovation by working on ambitious projects that push technical and creative boundaries. We believe in learning by building, leading with purpose, and aiming beyond limits.
At Team Akshyom, 
We don’t just study engineering - we engineer the future.",Space Research and Technology,11-50 employees,Educational,"Shankarpalle, TG, India",India,,https://www.linkedin.com/company/akshyomteam
Velocity Orbit,"At Velocity Orbit, we believe the cost of entry shouldn't be the barrier to the stars. We are an aerospace pioneer dedicated to delivering affordable, high-performance space-based services across LEO, GEO, and Lunar orbits.

Our core focus is the heartbeat of spacecraft: Next-Generation Rocket Engines. By designing, manufacturing, and operating cutting-edge propulsion technology, we are redefining the economics of space transportation without compromising on reliability or precision.

Our Mission:
To bridge the gap between Earth and the lunar frontier. We provide the ""heavy lifting"" for scientific research, global communication, and commercial exploration, ensuring that the limitless opportunities of space are accessible to everyone from governments to private innovators.

Our Vision:
To be the global benchmark for rocket engine technology. We aren't just building engines; we are building the infrastructure for a sustainable, multi-planetary future.

Join the Mission:
We are looking for the boldest minds in aerospace to help us scale. If you’re passionate about propulsion and ready to build the next era of space travel, we want to see your CV.

 Connect with us: velocity.orbit@outlook.com",Space Research and Technology,2-10 employees,Privately Held,"Mumbai, Maharashtra, India",India,,https://www.linkedin.com/company/velocity-orbit
Team NMITSat,"Team NMITSat is currently working on CanSat - a can sized satellite.
We have successfully cleared the PDR phase and waiting for approval for the CDR phase.
We are confident to pass the CDR phase through constant support from our mentors

Satellite Team of NMIT , Bengaluru",Space Research and Technology,2-10 employees,Non Profit,"Bengaluru, Karnataka, India",India,,https://www.linkedin.com/company/team-nmitsat
Team Aadishakti,"We are BIT Sindri's  Defence and Space Robotics Technology Research Group "" Aadishakti "". Comprising 10 interdisciplinary members and guided by six experienced professors, we're focused on developing RUDRA, our first-gen rover for ISRO's IRoC-U 2024 mission. Rooted in tradition yet driven by technology, our mission is clear - to advance space robotics.",Space Research and Technology,11-50 employees,Non Profit,"Baliapur, Jharkhand, India",India,,https://www.linkedin.com/company/team-aadishakti-bitsindri
CelesticLabs Private Limited,"Adaptive perception and sensor fusion for autonomous systems, robotics, and defenCe platforms. LiDAR, computer vision, real-time 3D perception.",Space Research and Technology,2-10 employees,Privately Held,"Hubli, Karnataka, India",India,celesticlabs.org,https://www.linkedin.com/company/celestic-labs
Pulsar Space Propulsion,"At Pulsar space propulsion , we develop advanced Spacecraft Propulsion to make space travel more efficient. We also ensure about the propulsion technology which is more reliable and nature beneficial. Our key technologies include electric propulsion, magnetoplasmadynamic propulsion and nuclear thermal propulsion. These are more efficient for future space travel and less time consuming than usual liquid or solid propulsion. By this we can also move forward in human expedition to space . Our Primary goal is to make space propulsion reliable for everyone and to contribute in space economy as much as we can . We thrive for advanced propulsion technology in space .",Space Research and Technology,2-10 employees,Privately Held,"Amreli, Gujarat, India",India,,https://www.linkedin.com/company/pulsar-space-propulsion
Nexus Space Teams,"Representing IIT Jodhpur. National Finalists of CanSat India.
Successfully launched and retrieved NexSat during the final launch with near optimal in flight performance.",Space Research and Technology,11-50 employees,Non Profit,"Jodhpur Tehsil, Rajasthan, India",India,,https://www.linkedin.com/company/nexus-space-teams
Dynamic Flight Lab,"Dynamic Flight Lab
Powered by Dynamic Flight Vision R&D India Pvt. Ltd.

Dynamic Flight Lab is a pioneering force in India’s UAV ecosystem—bringing together innovation, precision manufacturing, and hands-on drone training under one roof. We specialize in:

 Drone Manufacturing
Designing and building custom drones for industrial, agricultural, surveillance, mapping, and research applications using advanced indigenous technology.

 Drone-as-a-Solution (DaaS)
Offering end-to-end drone solutions tailored to your sector—from aerial data collection and analytics to inspection, delivery, and automation services.

 Training & Skill Development
Empowering the next generation of drone pilots and aerospace enthusiasts through certified training programs, aeromodelling workshops, and industry-relevant courses.

With a mission to transform the way India adopts drone technology, we work closely with schools, colleges, industries, and government bodies to create impactful, scalable UAV solutions.",Space Research and Technology,2-10 employees,Public Company,"Darbhanga Sadar, Bihar, India",India,dynamicflight.com,https://www.linkedin.com/company/dynamic-flight-lab
HARVEST GLOBAL SSP LTD,"SpaceTech powered Global Earth Observation(EO) unified Tech. Stack/Core Foundational &EdgeAI  for EO
Programmatic approach to Earth Observation near real time powered by Spatial Data and AI
Big Data GIS Analytics Platform
Foundational AI/SaaS/PaaS for Earth Observation. States and Governments/Climate Monitoring/Crop Insurance/PMFBY/Financial Institutions for AgriStack and Agri Lending etc
Global architecture compliance, ensuring interoperability per DPI/PMFBY/YESTech /Agristack and equivalent global frameworks and digital/data governance , Digital Sovereignty
Ensuring sustainable deep technology powered solution for Earth Observation, climate Impact Assessment, global financial inclusion, Agri productivity and food security enhancement.",Space Research and Technology,11-50 employees,Privately Held,"Gurugram, Haryana, India",India,hgsystems.in,https://www.linkedin.com/company/harvest-global-ssp-ltd
Anurag Space Research Center,"The Space Research Center at Anurag University is committed to advancing student-led space research and innovation. Our flagship initiative is the development and launch of a CubeSat, complemented by CanSat and rocketry projects that give students hands-on exposure to real-world space systems.
We are a proud participant in the 75 Student Satellite Mission, contributing to India’s efforts to strengthen academic involvement in space technology. Alongside project work, the center emphasizes learning in communications, remote sensing, and systems engineering, building the skills necessary for future applications.
Each project results in research publications and patent outputs, reinforcing our focus on both academic impact and technological advancement. Our students also engage in national and international competitions, gaining exposure to global standards in space research and development.

Through these initiatives, the Space Research Center provides a platform for nurturing the next generation of space scientists and engineers.",Space Research and Technology,11-50 employees,Educational,"Ghatkesar, Telangana, India",India,,https://www.linkedin.com/company/space-research-center-au
OXG Space,"OXG is building Edge Cell Towers in Space.

We develop shared orbital infrastructure that enables satellites to connect, compute, and collaborate in orbit. By providing connectivity and edge computing closer to where data is generated, OXG helps reduce latency, improve responsiveness, and unlock new capabilities for space missions.

Our platform is designed to support Earth observation, defense, commercial space, and future autonomous satellite operations, creating the foundational infrastructure for the next generation of the space economy.

Headquartered in Bengaluru, India.",Space Research and Technology,2-10 employees,Privately Held,"Bengaluru, Karnataka, India",India,oxgspace.com,https://www.linkedin.com/company/oxgspace
The Spark of Wisdom,"The Spark of Wisdom is a future-focused innovation and research startup dedicated to advancing science, technology, and education to solve global challenges and inspire the next generation of innovators. We bring together students, researchers, educators, engineers, entrepreneurs, and industry leaders to transform knowledge into real-world solutions through collaboration, research, and technological excellence.

Our mission is to accelerate scientific discovery and innovation across Artificial Intelligence (AI), Robotics, STEM Education, Advanced Engineering, Climate Technology, Renewable Energy, Biotechnology, Advanced Materials, Scientific Research, Entrepreneurship, and Frontier Technologies. By fostering partnerships with academic institutions, research organizations, startups, industry, and government, we aim to build a global ecosystem that transforms bold ideas into meaningful impact.

Looking beyond Earth, The Spark of Wisdom is committed to exploring the future of space science and industrial innovation. Our long-term research interests include Deep Space Exploration, Space Robotics, Asteroid Mining, In-Situ Resource Utilization (ISRU), Orbital Manufacturing, Space-Based Industrial Infrastructure, and Advanced Space Systems. We envision researching technologies for the exploration, extraction, purification, refining, and utilization of asteroid-derived resources while developing concepts for Space Factories capable of manufacturing materials, structural components, fuel, and critical infrastructure in orbit using space resources. We also aspire to establish multidisciplinary Research Laboratories that advance AI, aerospace engineering, robotics, advanced manufacturing, material science, clean energy, and next-generation space technologies.

Through research collaborations, innovation programs, internships, mentorship, startup incubation, and global partnerships, we strive to cultivate scientific excellence and develop technologies that improve life on Earth",Space Research and Technology,2-10 employees,Privately Held,"Hyderabad, TG, India",India,carrd.co,https://www.linkedin.com/company/the-spark-of-wisdom
Spica Space Academy,"Spica Space Academy is an educational and training institution dedicated to nurturing the next generation of aerospace professionals across India. With a mission to strengthen workforce development and accelerate advancements in space technology, the academy serves as a platform for students and young innovators to gain practical knowledge, engage in hands on projects, and collaborate on cutting-edge research. By bridging academic learning with industry relevant experience, Spica Space Academy empowers aspiring engineers and scientists across the nation to contribute meaningfully to the future of space exploration and aerospace innovation.",Space Research and Technology,2-10 employees,Educational,"Srinagar, Jammu & Kashmir, India",India,,https://www.linkedin.com/company/spica-space-academy
AERO,"ABOUT AERO 
Aeronautical Engineering and Research Organization (AERO) was established on March 2008 under PSD Shastri Educational Foundation as a Registered Charitable Trust vide Registration No. F-9150/20/10/2003 under Society Registration Act 1860 (Rule 21 of 1860 Act) 
VISION 
To make India a Leader in Aviation, Space & Defence Technology. 
MISSION 
To accelerate progress in Aerospace, Aeronautical, Avionics, Space & Defence Technology by strengthening the foundation with the help of Education, Research & Development through Industry Institute Collaboration.
OBJECTIVES OF AERONAUTICAL ENGINEERING & RESEARCH ORGANISATION
•	Promoting Education, Training, Research & Development in the field of Aviation in India & Abroad.
•	Consulting Services to its member Institutes, Organizations, Students & Professionals with an objective of creating a world class Aeronautical and Aerospace Engineering network in India & Abroad. 
•	Collaboration with Industry in all fields of Aviation in India and Abroad. 
•	AERO is actively engaged in offering expert services to the Industrial, Educational, R&D
•	Organizations through Industry-Institution Partnership as Knowledge Partner. This relationship would be of much relevance to the student community as well as the Aviation, Space & Defense Industry.
•AERO has pooled up Resources of Knowledge, Expertise & Facilities for better utilization. AERO would be making significant contribution into Research & Development activities in the field of Space, Aviation & Defense Sector. 
•Educating student community about the different careers in Aviation, Space and Defense by conducting Seminars/ Webinar, Conferences, Workshop and Scholarship Examinations.",Space Research and Technology,201-500 employees,Educational,"Haveli, Maharashtra, India",India,aero.edu.in,https://www.linkedin.com/company/aeropune
StellarJC,Space and Astronomy club at JSSSTU,Space Research and Technology,11-50 employees,Non Profit,"Mysore, Karnataka, India",India,,https://www.linkedin.com/company/stellarjc
AROHA,"Aroha CUSAT is a student-led drone club at Cochin University of Science and Technology (CUSAT) in Kerala, India. The club's mission is to cultivate entrepreneurship and promote cutting-edge drone technologies among 
students. Aroha CUSAT provides mentorship, funding, and incubation support to student-led drone startups and projects. The club regularly hosts workshops, competitions, and networking events focused on drone 
entrepreneurship and innovation. Our 20-member team recently participated in a drone competition, utilizing advanced quadcopters and autonomous systems to overcome technical challenges and demonstrate exceptional piloting and programming skills. By collaborating with industry and the local startup ecosystem, Aroha CUSAT creates valuable opportunities for students to gain experience and bring their drone-related ideas to life.",Space Research and Technology,11-50 employees,Educational,"Kanayannur, Kerala, India",India,arohacusat.in,https://www.linkedin.com/company/arohacusat
Aidin R&D Wing,"We are a space systems engineering company focused on CubeSats and custom satellite platforms, delivering high-performance, mission-ready subsystems for aerospace and defence applications.
Our expertise spans across:

• Attitude Determination and Control Systems (ADCS)
• Magnetic Torquers & Sun Sensors
• Electrical Power Systems (EPS)
• On-Board Computers (OBC)
• Satellite Communication Boards, Antennas & RF Amplifiers
• Flight algorithms and embedded satellite software

We design, develop, test, and validate in-house.

With dedicated ADCS test beds, orbit simulation platforms, and subsystem characterization setups, we ensure every module is space-compatible, power-efficient, and reliability-driven.

Our design philosophy is simple: Lightweight. Efficient. Robust. Flight-ready.

We focus on building compact, high-efficiency, space-grade modules that meet the demanding standards of orbital environments — without compromising scalability or cost-effectiveness.



From enabling next-generation CubeSats to supporting advanced aerospace and defence technologies, we are committed to one mission:

Making space accessible through intelligent engineering.",Space Research and Technology,2-10 employees,Privately Held,"Bengaluru, Karnataka, India",India,aidintech.com,https://www.linkedin.com/company/aidin-r-d-wing
Team Vayuputra,"Team Vayuputra is the UAV development team of PSG Institute of Technology and Applied Research, focused on building competition-grade and research-oriented drone systems.

The team specializes in the design and integration of flight control systems, embedded electronics, computer vision, and autonomous navigation for real-world engineering challenges.

Formed with the goal of competing in the International Space Drone Challenge (ISDC), the team successfully built and deployed a modular quadcopter system for ISDC 2026, securing 16th position among national finalists.

With a strong emphasis on hands-on learning and multidisciplinary collaboration, Team Vayuputra continues to work on advancing autonomous drone technologies, conducting technical workshops, and fostering innovation within the student community.",Space Research and Technology,11-50 employees,Educational,"Sulur, Tamil Nadu, India",India,,https://www.linkedin.com/company/team-vayuputra-psg
Nexcope Private Limited,"A space tech startup developing ultra high algorithmic and reliable compression technology for satellites, drones and surveillance. Reached TRL 4 for satellite segment and TRL 7 for drones.",Space Research and Technology,2-10 employees,Privately Held,"Aligarh, Uttar Pradesh, India",India,nexcope.space,https://www.linkedin.com/company/nexcope
INNOVATIONHUB-BLDEACET,"BLDE Association’s College of Engineering and Technology (BLDEACET), Vijayapura was established in the year 1980 and named after the founder of BLDE Association Dr. P.G. Halakatti. The motive behind establishing BLDEACET was to provide quality engineering education to the students of North Karnataka in particular and neighbouring states at large at affordable fees. College started functioning with three basic branches viz., Civil, Mechanical and Electrical with an intake of 40 each by getting approval from Karnataka University Dharwad.

At present BLDEACET is offering eight undergraduate programs, eight post graduate programs (including MBA and MCA) and PhD & MSc. Engg.(by research) through recognized research centres. The competent, qualified and experienced teaching staffs deliver the contents of the curriculum by using modern teaching methods & tools, excellent laboratory facilities.

As a seal of quality, four undergraduate programs (Civil, Mechanical, Computer Science and Electrical) of the college are accredited for a period of four years (2005, 2015, 2018, and 2022) by the National Board of Accreditation (NBA) New Delhi. The college also got accreditation status from National Assessment and Accreditation Council (NAAC) for a period of five years from 2018.

College offers excellent teaching-learning atmosphere to the students. Library and information center provides best of the best learning resources. Training and placement cell take students through career guidance programs, placement related training programs and finally place them in best organizations.

Students are provided guidance, help through identified student mentors. Each faculty will take care of a group of fifteen students. Faculty member (mentor) will help students in overcoming their personal problems, academic problems and any other issues.

The academic & administrative infrastructure and other facilities such as hostels, canteens, sports facilities, gymnasium, student activity center are h",Space Research and Technology,2-10 employees,Educational,"Bijapur, Karnataka, India",India,bldeacet.ac.in,https://www.linkedin.com/company/innovationhub-bldeacet
SpaceYantra Research,"We are a Space Technology Research & Development Organization based out of New Delhi, India. Our current focus areas are Artificial Intelligence & IoT Solutions for Space, Research, Education ecosystem, Societal Benefits and Astronomy Research & Applications.

For business or research collaboration
Contact : abhi@spaceyantra.com abhi.spaceyantra@gmail.com

Website - www.spaceyantra.com
LinkedIn -  https://www.linkedin.com/company/spaceyantra-research
Instagram - https://www.instagram.com/spaceyantra/
Twitter - https://twitter.com/spaceyantra
Youtube - https://www.youtube.com/@spaceyantra
Email - abhi@spaceyantra.com
GitHub - https://github.com/spaceyantra-research",Space Research and Technology,Self-employed,Self Owned,"New Delhi, Delhi, India",India,spaceyantra.com,https://www.linkedin.com/company/spaceyantra-research
ASTRAL IIITU,,Space Research and Technology,51-200 employees,Non Profit,"Una, Himachal Pradesh, India",India,,https://www.linkedin.com/company/astral-iiitu
Bramhaandco,"At Bramhaandco, we are passionate about unlocking the full potential of space and empowering our customers to achieve their most ambitious goals. Join us on this exciting journey as we shape the future of space technology and make a positive impact on the world.",Space Research and Technology,2-10 employees,Privately Held,"Thane, Maharashtra, India",India,bramhaandco.com,https://www.linkedin.com/company/bramhaandco
STUDSAT NMIT,"Fueling the spirit of space exploration at Nitte Meenakshi Institute of Technology, we are TEAM STUDSAT NMIT. A collective of passionate students dedicated to breaking new ground in space research and technology.",Space Research and Technology,11-50 employees,Educational,"Yelahanka, Karnataka, Karnataka, India",India,,https://www.linkedin.com/company/studsat-nmit
"Satellite Communication Laboratory, AUST","Welcome to the official LinkedIn page of Satellite Communication Laboratory, AUST! 

Satellite Communication Laboratory is a pioneering research facility focused on the AUST Nanosatellite Project and Ground Station. Our mission is to ignite innovation in space exploration by unleashing the power of Nanosatellite technology.

At Satellite Communication Laboratory, we offer unparalleled research opportunities for both undergraduate and graduate students, providing them with hands-on experiences and the chance to work alongside renowned faculty members. Together, we aim to push the boundaries of knowledge and make groundbreaking discoveries in the field of space science.

Our ultimate goal is to develop and launch a nanosatellite into space, revolutionizing the way we explore and understand the universe. By joining our team, you will have the opportunity to contribute to this ambitious project and leave a lasting impact on the future of space exploration.

Stay connected with us to stay informed about our latest research findings, remarkable discoveries, and advancements in Nanosatellite technology. Together, let's reach for the stars and unlock the mysteries of the cosmos. Join us at Satellite Communication Laboratory and be part of the exciting future of space exploration! 

#AUSTSAT #NanosatelliteResearch #SpaceExploration #Innovation #Research",Space Research and Technology,51-200 employees,Educational,"New Delhi, Delhi, India",India,,https://www.linkedin.com/company/satellite-communication-laboratory-aust
"Cosmosoc | Space and Data Science Club, IIT Dharwad","Welcome to the official LinkedIn page of the Space and Data Science Club at IIT Dharwad! We're a passionate community of students exploring the fascinating intersection of space exploration and data science. Join us to learn, collaborate, and innovate in areas like satellite data analysis, celestial mechanics, astrophysics, and more. Stay tuned for exciting projects, workshops, and events!",Space Research and Technology,11-50 employees,Non Profit,"Dharwad, Karnataka, India",India,iitdh.ac.in,https://www.linkedin.com/company/cosmosoc-iit-dh
Orbit Grid,"Orbit Grid Technologies is building the computing infrastructure for the next era of Space Operations.

We design, construct, and operate orbital datacenters providing 
1. In-orbit access to terrestrial-class compute to the space ecosystem 
2. Global access to high-performance AI infrastructure for Earth.

Our mission is to decouple the growth of intelligence from the limits of Earth

Driven by engineering rigor, data-backed decision-making, and a commitment to planetary stewardship, Orbit Grid is building the foundations of tomorrow’s intelligent civilization.

Humanity is already Spacefaring, Why is our Intelligence bound to Earth?

 Reliable Space Infrastructure |  Planet-Scale Innovation |  Sustainable Intelligence",Space Research and Technology,2-10 employees,Privately Held,"Vadodara, Gujarat, India",India,orbitgrid.in,https://www.linkedin.com/company/orbit-grid
Nakshatra Astronomy Club,"Providing an opportunity to strengthen connections in and around Pune's astronomy community. This society in our college aims to nurture students in that direction which will open a completely untouched field for the students to explore themselves, not only do we aim to cover all the technical aspects of it but also the philosophical aspects as well.",Space Research and Technology,11-50 employees,Public Company,"Pune, Maharashtra, India",India,mespune.org,https://www.linkedin.com/company/nakshatra-astronomy-club
Allar,Building Something Great,Space Research and Technology,2-10 employees,Privately Held,"Coimbatore, Tamil Nadu, India",India,allar.in,https://www.linkedin.com/company/allarinc
The Astronomy Club MIT-Blr,"We delve deep into the depths of the universe, discussing and dissecting the elusive nature of our universe and galaxies. It's one of those places where anyone is welcome with no judgment. We are all here to learn, share, experience and last but not the least have fun! This is the perfect place to combine your love for astronomy and your engineering degrees, making best use of both. Come join us to experience fun movie nights, informative talks, projects, star studded stargazing sessions and more!",Space Research and Technology,11-50 employees,Non Profit,"Yelahanka, Karnataka, Karnataka, India",India,,https://www.linkedin.com/company/the-astronomy-club-mit-blr
Antimatter space,"Antimatter | Redefining the Future of Space, Intelligence & Humanity

Antimatter is a next-generation DeepTech and Space Exploration company pioneering at the intersection of AI, Quantum Computing, Biotechnology, and Astrophysics. We’re designing the technological backbone for humanity’s expansion beyond Earth — from AI-automated satellites and quantum propulsion systems to bio-adaptive astronaut programs and interplanetary medical research.
Our multidisciplinary teams of AI scientists, quantum engineers, astrobiologists, and space architects are crafting systems that transcend conventional limits — building autonomous spacecraft, intelligent biospheres, and human-AI symbiosis frameworks to enable life across the solar system and beyond.
 Collaborations & Strategic Alliances: We proudly collaborate with world-class institutions and government organizations including ISRO, DRDO, IITs, NITs, ESA, JAXA, CNSA, ROCKOMOS, CERN, GOI, the Indian Armed Forces (Army, Navy, Air Force), PMO , and key partners in global Aerospace and Aviation sectors.
 Our Vision:
To engineer the next evolution of intelligence, life, and civilization — uniting human creativity with artificial and quantum intelligence to propel humanity toward a multi-planetary, self-sustaining future.

 Antimatter — Where Deep Tech Meets Deep Space.",Space Research and Technology,2-10 employees,Privately Held,"Sadar, Uttar Pradesh, India",India,,https://www.linkedin.com/company/antimatterspace
