Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Copter | Great Protection,"Copter är ett svenskt varumärke som utvecklar och producerar skydd till mobiltelefoner, surfplattor, datorer och klockor mm. Vi är noga med kvalitet och genomför gedigna tester av de produkter vi erbjuder marknaden. Vi erbjuder det allra bästa till ett brett utbud av märken och modeller.

Vår produktion sker fortfarande i Kumla, där företaget grundades 2009. Vi ses idag som en av de ledande aktörerna inom vårt segment i Sverige.

Copters skärmskydd säljs både direkt till konsument, till återförsäljare och till företag som investerar i skärmskydd för sina medarbetare. 

Via copter.com får samtliga kundgrupper hjälp med produktinformation, monteringsinstruktioner och pricksäkra guider i vilket eller vilka skydd som passar bäst till vilken telefon och användningssätt. 

Är du återförsäljare eller företagskund får du också tillgång till verktyg som underlättar för dig vid beställningar och införsäljning.",Consumer Electronics,2-10 employees,Privately Held,"Kumla, Örebro County, Sweden",Sweden,copter.com,https://www.linkedin.com/company/copter-great-protection
Sony Center,På ditt Sony Center vill vi gärna bjuda dig på en helgjuten upplevelse i både ljud och bild. En upplevelse av högsta kvalitet som du kan ta med dig hem. När du handlar på ett auktoriserat Sony Center kan du vara säker på att kvaliteten på rådgivningen och servicen håller samma höga kvalitet som produkterna. För det finns ingen som vet mer om Sony än experterna på Sony Center. Så titta förbi och få med dig förstklassiga kvalitetsupplevelser hem.,Consumer Electronics,2-10 employees,Privately Held,Sweden,Sweden,,https://www.linkedin.com/company/sony-center
Legrand Care Sweden (Legrand AB),"To empower and help people to live the healthiest and most fulfilling lives they want in the place of their choosing.

Our tireless commitment to truly understand customer needs, enabling
innovative digitally connected care solutions to be delivered.

To be the technological partner of service providers, offering comprehensive and fully managed solutions that allow them to efficiently deploy care services.

The peace of mind of knowing that users have the best care is essential in any social care or health service. If the right technological provider is chosen, the increase in the quality of care is guaranteed.",Consumer Electronics,11-50 employees,Public Company,Sweden,Sweden,legrand.com,https://www.linkedin.com/company/legrand-ab
SkimSafe,"We have a mission, to build a more secure world. We are doing that by developing amazing products that help consumers all over the world to be more secure in their everyday lives. Our products protect against modern crimes like internet fraud, identity theft, credit card fraud and social media hijacking. 

We are today helping hundreds of thousands of people to be secure, knowing that their digital life is protected by SkimSafe.

Do you want to build a more secure world and have lots of fun along the way? Please send an email to felix@skimsafe.se.

https://www.skimsafe.se",Consumer Electronics,11-50 employees,Privately Held,"Stockholm, Stockholm County, Sweden",Sweden,skimsafe.se,https://www.linkedin.com/company/skimsafe
Företagslänken AB,"Företagslänken AB - mobiltillbehör för en enklare och tryggare ”bil”vardag.

Vår affärsidé är att leverera mobiltillbehör till den svenska marknaden. Vi har sedan starten 2014, jobbat som importör av produkter mot mobiltelefonmarknaden. Vi fungerar som grossist gentemot bland annat bensinmackar, bilverkstäder, gummiverkstäder och matbutiker.

För oss är en hög servicenivå en självklarhet. Vi försöker i varje enskilt fall göra vårt yttersta för dig som kund.

Vi jobbar ständigt med produktutveckling för att leverera det senaste på marknaden.",Consumer Electronics,2-10 employees,Privately Held,"Linköping, 05, Sweden",Sweden,foretagslanken.se,https://www.linkedin.com/company/företagslänken-ab
Tech Talk Sweden,"Kvalitativa tech videos där jag diskuterar teknik, på ett sätt som är lätt att förstå!

Älskar teknik, och älskar att hjälpa människor!",Consumer Electronics,2-10 employees,Public Company,"Gothenburg, 14, Sweden",Sweden,,https://www.linkedin.com/company/techtalksweden
Ultimapix LED-Screens,"Ultimapix bietet einen Rundumservice - von der Vision über die Konzeption und Umsetzung bis zur fertigen Installation.

Wer in der neuen Medienlandschaft bestehen möchte, muss den Mut haben dem digitalen Zeitalter zu folgen. Es ist wichtig, die am Markt einsetzende Verlagerung der Kommunikationskanäle hin zu webbasierten Medien zu verstehen und die Möglichkeiten der neuen Techniken zu nutzen. Als Medienunternehmen verfolgen wir diese Entwicklung seit Jahren und sind selbst Teil von ihr.

Wir entwickeln zusammen mit unserem Partner LED-Screens der neusten Generation. Die Vorteile von Screens sind ihre Flexibilität bei der Wiedergabe von Informationen, sowie dem Ort des Einsatzes und ihre Langlebigkeit. Uns ist die Qualität unserer Produkte ebenso wichtig, wie ein starkes Preis-/Leistungsverhältnis und eine faire Partnerschaft. Dafür stehe ich mit meinem Namen.",Consumer Electronics,2-10 employees,Public Company,"23, Sweden",Sweden,ultimapix.com,https://www.linkedin.com/company/ultimapx
BRL Electronics,"BRL Electronics är ett familjeägt, marknadsledande företag inom försäljning av bilstereo, hemmabio och hifi med en omsättning på ca 290 miljoner kr och 95 anställda. Idag har vi 7 stycken fullsortimentsbutiker samt en rikstäckande postorderverksamhet med internetbutik. Vi bedriver även B2B-verksamhet och jobbar i dagsläget med många välkända aktörer.

Hos oss jobbar engagerade medarbetare som brinner för att leverera en ljud- och bildupplevelse i världsklass till alla kunder. Vi eftersträvar att erbjuda marknadens bästa produkter till de allra bästa villkoren.

Sedan mars 2016 har vi högsta kreditvärdigheten från Bisnode Kredit, AAA. Detta ger dig som kund, anställd och leverantör trygghet i att vår verksamhet är välmående och bestående. 

BRL har sedan starten 1992 haft ett stort fokus på att du som kund skall få så mycket ljud som möjligt för pengarna, med en skräddarsydd upplevelse och lösning.

Med stor kunskap och stenhårt fokus på just bra ljud har vi sedan 1997 utvecklat våra egna varumärken, GAS på billjud och System One för hemmaljud. Detta har gett oss en unik möjlighet att få fram produkter som är av högsta klass men samtidigt kunna hålla nere priserna så gott det bara går.

Genom att kapa flera av mellanhänderna och gå direkt på fabrikerna, blir produkternas pris till kund lägre men man får ändå möjlighet att bibehålla samma höga kvalitet och klass som  man annars bara kan få från betydligt dyrare produkter. 

Sedan 2015 ingår vi även i hemelektronikkedjan Euronics som finns i 31 länder. I Sverige är vi 80 frivilliga fackhandlandre i samverkan som erbjuder högkvalitativa produkter från ledande varumärken.

BRL Electronics ägs och drivs av aktiebolaget Winn Scandinavia AB",Consumer Electronics,51-200 employees,Public Company,"Örebro, 18, Sweden",Sweden,brl.se,https://www.linkedin.com/company/brl-electronics
SUNBEAMsystem,"SUNBEAMsystem is mainly known for the thin flexible solar panels with the markets highest energy output per square meter. We also have an inventive range of specialized models to fit all needs.

We also produce other products under other brands.
GOBI DRY - Ingenious dehumidifiers

VAKE.se - Low Energy, Highly dependable De-Icer that keeps yachts and docks clear of the Ice",Consumer Electronics,2-10 employees,Privately Held,"Nacka, Nacka, Sweden",Sweden,sunbeamsystem.com,https://www.linkedin.com/company/sunbeamsystem.se
Aqvify,"Aqvify kopplar upp dricksvattenbrunnar - för ett hållbart, effektivt och tryggt användande. 

Aqvify AB är grundat av Rikard Tidala och Fredrik Olsson. Aqvify är patentsökt och har belönats med bidrag i Vinnova Innovativa Startups 2021.",Consumer Electronics,2-10 employees,Privately Held,"Stockholm, 01, Sweden",Sweden,aqvify.com,https://www.linkedin.com/company/aqvify
Penclic,"Sweden-based Penclic is the creator of ergonomically functional and sleeky designed computer accessories that combine the latest technology with Scandinavian design to make work more productive, comfortable and efficient.

Penclic’s smart, simple and functional products provide the user with a unique experience without sacrificing quality. We pride ourselves on delivering accessories that are as smart and innovative as you are.",Consumer Electronics,2-10 employees,Privately Held,"Stockholm, Stockholm County, Sweden",Sweden,penclic.se,https://www.linkedin.com/company/penclic
iTech Store,"Buy, repair or sell parts to your Apple device!


Welcome to iTech Store in Stockholm at Rådmansgatan 25.

We provide spare parts and service for Apple products to competitive pricing, upcoming is workshops for iPhone, iPad, cloudcomputing and mac.",Consumer Electronics,2-10 employees,Public Company,"Stockholm, 01, Sweden",Sweden,itechstore.se,https://www.linkedin.com/company/itech-store
2 Tech Scandinavia AB,"Distributor of consumer electronics Nordic countries and Europe. Brands Ulefone, Xiaomi, Yeelight, Roborock, Dreame, Navee.",Consumer Electronics,2-10 employees,Public Company,"Stockholm, 01, Sweden",Sweden,2tech.se,https://www.linkedin.com/company/2-tech-scandinavia-ab
Plegium Inc.,"Hi there!We are Plegium, and we make the world’s best personal safety products.We are the first in the world to combine pepper spray with multiple other safety functions: A siren, strobe LEDs and connectivity to your phone for immediate, automatic distress calls.Despite being packed with all of this functionality, all Plegium products are small and suitable for everyday carry in your pocket or purse - and each individual function is equal to or better than corresponding standalone products.No other pepper spray comes close to Plegium products in terms of features, usability and build quality. All of our products are designed and developed in-house, and made in our factory in Surahammar, Sweden.Don’t put your life in the hands of an unsafe pepper spray invented in the ‘70s.Rely on the best - from Plegium.",Consumer Electronics,2-10 employees,Privately Held,"Stockholm, Stockholm County, Sweden",Sweden,plegium.com,https://www.linkedin.com/company/plegium
"GLC Scandinavia AB , GLC Asia Ltd (HK office), GLC Lighting Shenzhen (China mainland office)","GLC is a lighting consultancy company founded in 2009 by Lars Göransson and Nicklas Erlandsson. We are focusing on satisfying our customers needs when it comes to lighting.Anything from Professional lighting to lighting for home use!
We can help you with designing , sourcing, benchmarking and producing. We can also help you to certify or CE verify your lamps. We have close connections to some of the big testing facilities in Asia.
Recently started a production/assembling unit in Foshan, Guangdong.",Consumer Electronics,2-10 employees,Privately Held,"12, Sweden",Sweden,globallightingconsultants.com,https://www.linkedin.com/company/glc-global-lighting-consultants-scandinavia-ab
StoneBjelk AB,"The story behind StoneBjelk started a few years ago when the founder Ludvig Stenbjelke realized that most speakers looked and felt very boring, often just a plain rectangular box. By combining colours, materials from nature such as different kinds of hardwood, stone, leather and in some cases handblown glass, fascinating designs could be made. And by discussing with customers, speakers could be built that were in their own taste. These are the custom designs that has been produced since 2016. To reach out to more customers worldwide, StoneBjelk has in 2019 released a new webshop where it is possible to make a few design choices before the order of the speaker is placed. The speaker will then be manufactured according to these choices and shipped to the customer.",Consumer Electronics,2-10 employees,Public Company,"Malmö, Skåne County, Sweden",Sweden,stonebjelk.com,https://www.linkedin.com/company/stonebjelk
fuffr,"Fuffr is a social game controller company focusing on IR-accessories for tablets and smartphones. We want to open up social mobile gaming!

Fuffr is a small team dedicated to broaden the way people interact with handheld devices. Through cutting edge technology Fuffr allows for touch on any surface outside of the screen, paving the way for fresher, better and more interactive user experience. We want to unlock the true potential of your mobile device!",Consumer Electronics,2-10 employees,Privately Held,"Stockholm, 01, Sweden",Sweden,fuffr.com,https://www.linkedin.com/company/maketab
Microshop,Microshop bedriver handel med elektronikprodukter i butikerna i Örnsköldsvik och Umeå samt via internet och vänder sig både till privatpersoner och företag. Genom ett nära samarbete med våra företagskunder kan vi leverera bra service och komma fram till optimala lösningar.,Consumer Electronics,11-50 employees,Privately Held,"Örnsköldsvik, Västernorrland County, Sweden",Sweden,microshop.se,https://www.linkedin.com/company/microshop
Elon Ljud & Bild Bollnäs,"Vi erbjuder allt från TV, mobiltelefoner, nätverk, datorer till installationer och supporttjänster.",Consumer Electronics,2-10 employees,Privately Held,"Bollnäs, Gavleborg County, 21, Sweden",Sweden,elon.se,https://www.linkedin.com/company/elon-ljud-bild-i-bollnäs
ZAP Development,"ZAP helps other companies to success by helping them to make great products. 

ZAP is a product creation agency offering expertise within product development. ZAP works with taking product ideas to finished products, both for project with a yearly volume of 10 pcs up to 100,000 pcs.",Consumer Electronics,Self-employed,Public Company,"Malmö, 12, Sweden",Sweden,zapdevelopment.com,https://www.linkedin.com/company/zap-development
wiFido,"Välkommen hem!
WiFido är en nytt produktkoncept för att styra och hålla koll på ditt hem, familjen eller viktiga prylar. Användarvänlighet,  funktion och Skandinavisk design står i fokus.

wiFido är som en sympatisk och trogen liten vakthund som hjälper dig i hemmet. Med wiFido kopplar du upp hemmets saker och de avkännare som följer med. Du får full koll på vad som pågår i ditt hem när du är någon annanstans. wiFido är framtagen att prata trådlöst med alla de prylar som försetts med någon form av uppkoppling. Du får kontroll på hemmet, vem som är hemma och om någon pryl rör på sig. En dörr, en låda eller en flaska. Med den inbygda kameran har du möjlighet att vara hemma fast du är borta. Vill du prata med någon därhemma så går det såklart bra. När du vet att allt är bra därhemma så kan du ägna dig att bara vara där du är.",Consumer Electronics,2-10 employees,Public Company,"Söderbärke, Stockholms Län, 01, Sweden",Sweden,wifido.se,https://www.linkedin.com/company/wifido
Euronics / Perfekt,"Söker du en butik där du som kund är viktigast? Vill du ha förstklassig service med fri hemkörning av Tv? Vill du handla i en butik med kunnig och trevlig personal? Då har du kommit rätt!

Sedan Perfekt startades 1993 (Sjunnes har funnits sedan 1958) har vi kört hem Tv fritt till över 100 000 nöjda kunder.

Skulle det uppstå problem med en produkt under garantitid, är vi väldigt snabba på att antingen reparera den, eller ge dig en ny!

Vi är övertygade om att vår förstklassiga service och personalens kunnande är anledningarna till att vi fortfarande finns kvar, när stormarknaderna försvinner en efter en!

Välkommen till våra butiker!",Consumer Electronics,11-50 employees,Self Employed,"Landskrona, Skåne County, Sweden",Sweden,perfektgruppen.se,https://www.linkedin.com/company/euronics-perfekt
Sourceek,"Data privacy and protection in healthcare, is a fundamental right and not a benefit or an added feature. 

Whether you are a hospital group, digital health startup or a health insurance provider, we help analyse your internal processes and systems, implement security best practices, ensuring you are fully compliant to relevant legal frameworks. 

We are a team of ex-Google, Atlassian and SAAB cybersecurity professionals who have dedicated their lives to helping organisations become more secure, ensuring business continuity and performance.",Consumer Electronics,2-10 employees,Privately Held,"Stockholm, 01, Sweden",Sweden,,https://www.linkedin.com/company/sourceek-sweden
Brand New Brand Nordic AB,"Brand New Brand Nordic AB has developed a competitive business concept within monitoring an managing  modern homes.  All with the purpose of increasing quality of life! Our focus is always on consumer needs and we are aiming to launch a highly aimable, smart and scalable solution for safety and control of homes and offices. Functionality is created in the system of a product line of delicately designed  and smart units – wiFido

Check out www.wifido.se 
 
wiFido has potential to present almost unlimited knowledge to the owner about the wellbeing of her home, family and belongings. It brings the comfort of knowing that all is OK at home!
Our team are proud of the highly skilled and motivated network around the vision. We are constantly looking for new resources to empower the business. Are you interested? Drop us a line!",Consumer Electronics,2-10 employees,Public Company,"Årsta, 01, Sweden",Sweden,,https://www.linkedin.com/company/brand-new-brand
Total Controls,"Total Controls gives every flight simmer the edge in the skies. 
The Multi-Function Button Box from s give you a clear advantage in the skies. Designed with VR in mind it reduces the need for mouse inputs in games such as DCS World. 
The Apache MPD Frames is the must-have addition to any Apache sim pit. Measuring at 213,5 x 213,5 mm (8.4 x 8.4 inches) the frames are a replica of the real thing.",Consumer Electronics,Self-employed,Privately Held,"Gothenburg, 14, Sweden",Sweden,totalcontrols.eu,https://www.linkedin.com/company/totalcontrols
NoMoreWires Technology Sweden AB,A group of scientists and engineers on a mission to solve true wireless power.,Consumer Electronics,2-10 employees,Privately Held,"Stockholm, Sweden",Sweden,nomorewir.es,https://www.linkedin.com/company/nomorewires
Lejonklou HiFi AB,,Consumer Electronics,,,"Uppsala, Sweden",Sweden,lejonklou.com,https://www.linkedin.com/company/lejonklou-hifi-ab
Komponentkoll,"Komponentkoll är en webbtjänst för snabb prisjämförelse av elektronikprodukter, framförallt komponenter. Användare bygger enkelt ihop sin egna dator med hjälp av byggsidan och får de bästa priserna.",Consumer Electronics,Self-employed,Partnership,"Gothenburg, Vastra Gotaland County, Sweden",Sweden,komponentkoll.se,https://www.linkedin.com/company/komponentkoll
StonX AB,A Swedish tech startup comprised of 4 geeks working with VR peripheral solutions,Consumer Electronics,2-10 employees,Privately Held,"Trelleborg, 12, Sweden",Sweden,stonx.io,https://www.linkedin.com/company/stonx-ab
Clebag - Your personal business assistant,"Innovative suitcase with a tracking system installed. 
That means you will never lose your luggage. 

Why? Because you will simply know its 
location using your smartphone or tablet.",Consumer Electronics,2-10 employees,Public Company,"Stockholm, 01, Sweden",Sweden,,https://www.linkedin.com/company/clebag
Elon Jönköping,Hos oss hittar du marknadens bredaste sortiment av vitvaror från kända tillverkare. Butiken på Asecs har även kök från Nordanro.,Consumer Electronics,11-50 employees,Privately Held,"Jönköping, 06, Sweden",Sweden,elonjonkoping.se,https://www.linkedin.com/company/elon-jönköping
Qdio Music Technologies,"Migrate the future sound experience from stereo to immersive. Providing the most control over sound and space as if not only can be heard but also can be seen, a true music. But on our way through this mission, we are not leaving behind any hearing community and looking for hearing loss solutions.",Consumer Electronics,11-50 employees,Partnership,"Täby, 01, Sweden",Sweden,qdio.io,https://www.linkedin.com/company/qdio-music-technologies
Viva EL AB,Vi är ett kreativt team elektriker med stort engagemang och passion för smarta hem. #elektriker #elinstallation #smartahem #stockholm #sthlm,Consumer Electronics,2-10 employees,Public Company,"Upplands-Väsby, 01, Sweden",Sweden,viva-el.se,https://www.linkedin.com/company/vivaelab
Quflow & Perfeco,"QUFLOW works with systems engineering for coupled systems, particularly wireless products, real-time systems and quantum devices. QUFLOW owns PERFECO rapid prototyping and benchmarking tools. The meaning of the words:

QU as in qualification: meeting or exceeding expectations.

FLOW as in workflow: way of working to reach goals.

PERF as in performance: how good a function is compared to user expectations.

ECO as in economical-logical: how cost and resource efficient a design is compared to product targets.

All these aspects brought together lead to rapid and creative engineering of high-quality products.",Consumer Electronics,Self-employed,Privately Held,"Lund, 12, Sweden",Sweden,quflow.net,https://www.linkedin.com/company/quflow
Saluboden 1738,"Saluboden 1738 is a reseller and agent specialized in implementing new brands on the Nordic market. The main products are Consumer Electronics, Consumer Goods and SME Electronics. We are welcoming companies that are looking for partners in the Nordics where we are operating.",Consumer Electronics,Self-employed,Public Company,"14, Sweden",Sweden,saluboden.se,https://www.linkedin.com/company/saluboden-1738
UFsweden,"""UFsweden - the Company from the new Generation was founded by three young, purposeful & passionate entrepreneurs who all have splendid ambitions.""

UFsweden är den nya generationens företag som säljer den senaste teknikens tillbehör till marknadens bästa priser.

Företaget har goda relationer med leverantörer och grossister från hela världen och är sponsrade av IKEA samt nordens största webbhandelsleverantör, Jetshop AB. Idag fokuserar vi på det växande Applesegmentet (iPhone, iPad och Mac).

Besök gärna vår hemsida, www.ufsweden.se och följ oss på Twitter som tusentals personer redan gör! www.twitter.com/ufsweden

Mejla oss via kontakt@ufsweden.se ifall du har några frågor eller önskemål - UFswedens kundservice svarar alltid inom 24 timmar!",Consumer Electronics,2-10 employees,Public Company,"Malmö, 12, Sweden",Sweden,ufsweden.se,https://www.linkedin.com/company/ufsweden
Jojk Function & Form AB,More info to come,Consumer Electronics,2-10 employees,Privately Held,Sweden,Sweden,,https://www.linkedin.com/company/jojk-function-&-form-ab
JGA MARINTEKNIK AB,Professionella auktoriserade installationer av marinelektronik i fritidsbåtar och yrkesfartyg. Alla förekommande fabrikat på marknaden. Även mobil verksamhet via servicebil/båt,Consumer Electronics,2-10 employees,Privately Held,"Saltsjöbaden, 01, Sweden",Sweden,jgustafsson.se,https://www.linkedin.com/company/jga-marinteknik-ab
Powermal,Business is permanently closed,Consumer Electronics,Self-employed,Self Employed,"Gothenburg, 14, Sweden",Sweden,powermal.com,https://www.linkedin.com/company/powermal
Teknikhero.se,Teknikdelar och Hemelektronik | Sveriges Lägsta Priser,Consumer Electronics,Self-employed,Self Owned,"Umeå, 24, Sweden",Sweden,teknikhero.se,https://www.linkedin.com/company/teknikhero-se
Näsmans,Vi riktar oss mot både privatkunder som företagskunder. Vi tillhandahåller service inom datorer och tv. Vi installerar och felsöker dina elektroniska produkter.,Consumer Electronics,2-10 employees,Partnership,"Motala, Ostergotland County, Sweden",Sweden,nasmans.se,https://www.linkedin.com/company/nasmans
AudioHuset.se,We are AV media equipment retailer/supplier based in Stockholm Sweden. Buy online at our webshop.,Consumer Electronics,2-10 employees,Privately Held,"Stockholm, 01, Sweden",Sweden,audiohuset.se,https://www.linkedin.com/company/audiohuset-se
SAMARAY Ltd,"Who Are We?
Our mission is to introduce 
useful products and equipments that simplify people's lives. 
We are dedicated to produce premium sought-after products in the technology industry.

What Makes Our Products Unique?
Throughout the years, our team has worked effortlessly to create reliable 
products with great designs. 
We strive for excellence and make customer satisfaction our top priority by
paying attention to their needs and focusing on practicality in their daily lives.

Why Do We Love What We Do?
We enjoy fulfilling our customers' needs by creating practical, convenient and easy-to-use products. that accompany you every day!",Consumer Electronics,2-10 employees,Public Company,"Stockholm, 01, Sweden",Sweden,samaray.se,https://www.linkedin.com/company/samaray-ltd
PRISMU VR,,Consumer Electronics,Self-employed,Public Company,"Uppsala, Uppsala County, Sweden",Sweden,prismvr.se,https://www.linkedin.com/company/prismuvr
