Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
European Space Agency - ESA,"We are the European Space Agency. Our mission is the peaceful exploration and use of space for the benefit of everyone. We watch over Earth, develop and launch inspiring space projects, train astronauts and push the boundaries of science and technology, seeking answers to the big questions about the Universe. We are scientists, engineers and business professionals from all over Europe working together in a diverse and multinational environment. We are dedicated to united space in Europe and united Europe in space.",Space Research and Technology,"1,001-5,000 employees",Government Agency,"Cologne, North Rhine-Westphalia, Germany",Germany,esa.int,https://www.linkedin.com/company/european-space-agency
Rosa2 GmbH,,Space Research and Technology,2-10 employees,Self Employed,"Berlin, Berlin, Germany",Germany,,https://www.linkedin.com/company/rosa2
EXIMURANCE FPV,"EXIMURANCE FPV is a startup aiming to develop high endurance Drone technology, while partnering with key manufacturers globally to make available components of aerial vehicles.",Space Research and Technology,2-10 employees,Privately Held,"Frankfurt, Hesse, Germany",Germany,eximurance.com,https://www.linkedin.com/company/eximurance
Blue Avation Group GmbH,"Blue Aviation ist ein Drohnen TEC & Schulung Startup für Einsätze unter Wasser, über Wasser und an Land. Wir bieten digitalisierte Drohnenschulungen, Drohnen-Consulting und die Entwicklung von Konzepten & Implementierungsstrategien, um Next-Level-Drohnentechnologie mit Kunden und Industrie zu verbinden und neue Anwendungen sowie innovative Einsatzkonzepte in der Praxis umzusetzen.",Space Research and Technology,2-10 employees,Public Company,"Hamburg, Hamburg, Germany",Germany,blue-aviation-training.de,https://www.linkedin.com/company/blue-avation-group-gmbh
cloaked.agency,Terraforming Experts,Space Research and Technology,2-10 employees,Privately Held,"Berlin, Berlin, Germany",Germany,cloaked.agency,https://www.linkedin.com/company/cloaked-agency
Caelex,"Compliance intelligence for the European space industry. Caelex automates how space operators monitor, manage, and prove regulatory compliance — across national space laws, cybersecurity frameworks, and authorization regimes.

 Our platform combines predictive compliance modelling with autonomous evidence collection and cryptographically verifiable audit trails — so operators know what's coming before it hits. Built in Berlin for the operators shaping Europe's future in orbit.",Space Research and Technology,2-10 employees,Self Owned,"Berlin, Berlin, Germany",Germany,caelex.eu,https://www.linkedin.com/company/caelex
Mosae Zorg Industries,"Today's AI can't predict novel threats and quantum hardware is too noisy. MosaeQ solves this with a new class of computer built on a unique, lunar-sourced material with its own cislunar real-estate.  We created,for example,mosaeQ.com  Description
MosaeQ is a cutting-edge Drug Discovery Platform that revolutionizes preclinical assessment through quantum technology. By integrating advanced data analytics and innovative methodologies, MosaeQ accelerates drug development, ensuring precision in compound evaluation and maximizing therapeutic potential. Harnessing the power of quantum insights, MosaeQ stands at the forefront of transformative medicinal advancements.  

We have more projects in our pipeline.
Join us and learn more. 
Email: fhcampbell@mosaezorg.com",Space Research and Technology,2-10 employees,Privately Held,"Berlin, Berlin, Germany",Germany,mosaezorg.com,https://www.linkedin.com/company/mosae-zorg-industries
DIANA - Dedicated Infrastructure and Architecture for Near Earth Astronautics,"The Dedicated Infrastructure and Architecture for Near-Earth Astronautics (DIANA) is a design concept for a self-sustainable lunar village near the de Gerlache crater, on the lunar South Pole, comprising tourists and astronauts alike. The village will be permanently inhabited and will exploit future technologies to achieve independence from Earth resupply missions. This concept focuses on in-situ resource utilization (ISRU), architecture and scientific research.",Space Research and Technology,11-50 employees,Self Employed,"Stuttgart, Baden-Württemberg, Germany",Germany,,https://www.linkedin.com/company/basediana
Arkatrum UG,"Arkatrum UG empowers space ventures with expert guidance, helping them navigate complexity and deliver mission success.

Arkatrum UG is an official reseller of FreeFlyer, an astrodynamics and mission design software of a.i. solutions, Inc. 

Arkatrum UG is focused on the following services: FreeFlyer Software Introduction, Space Mission Analysis, Space Systems Engineering, Project Planning, Strategy Consulting",Space Research and Technology,Self-employed,Privately Held,"Berlin, Berlin, Germany",Germany,arkatrum.eu,https://www.linkedin.com/company/arkatrum
Zsombor Sapi Engineering,"Offering consultancy in aerospace & space related to hardware design and development, analysis and digitalization",Space Research and Technology,Self-employed,Self Employed,"Munich, Bavaria, Germany",Germany,,https://www.linkedin.com/company/zsombor-sapi-engineering
